#                       1.000e-06  2.000e-04  1.000e-04  2.000e-03  1.000e-03
# iter          energy    delta_e   grad_max   grad_rms   disp_max   disp_rms
293    -7.065701150264 -9.998e-06  7.916e-03  1.778e-03  1.264e-03* 3.335e-04*
294    -7.065710463332 -9.313e-06  3.369e-03  9.035e-04  4.240e-04* 1.610e-04*
295    -7.065727607997 -1.714e-05  1.276e-02  2.529e-03  1.964e-03* 6.172e-04*
296    -7.065744056967 -1.645e-05  3.381e-03  8.763e-04  5.305e-04* 2.058e-04*
297    -7.065789035871 -4.498e-05  1.901e-02  3.666e-03  3.488e-03  1.462e-03 
298    -7.065821546059 -3.251e-05  3.498e-03  9.365e-04  7.566e-04* 2.660e-04*
299    -7.065846531747 -2.499e-05  5.225e-03  2.253e-03  1.853e-03* 7.656e-04*
300    -7.065863615400 -1.708e-05  3.421e-03  1.138e-03  1.033e-03* 2.398e-04*
301    -7.065871549584 -7.934e-06  3.459e-03  1.132e-03  4.320e-04* 1.829e-04*
302    -7.065879102758 -7.553e-06  3.668e-03  1.226e-03  8.834e-04* 1.900e-04*
303    -7.065886460270 -7.358e-06  3.500e-03  1.269e-03  4.375e-04* 1.931e-04*
304    -7.065893268837 -6.809e-06  3.521e-03  9.864e-04  7.102e-04* 1.400e-04*
305    -7.065906306112 -1.304e-05  3.588e-03  1.871e-03  8.709e-04* 3.795e-04*
306    -7.065916714489 -1.041e-05  3.548e-03  9.831e-04  1.006e-03* 1.749e-04*
307    -7.065931690557 -1.498e-05  4.121e-03  2.066e-03  1.027e-03* 4.439e-04*
308    -7.065943813591 -1.212e-05  3.582e-03  9.941e-04  1.103e-03* 1.893e-04*
309    -7.065959086865 -1.527e-05  4.035e-03  2.046e-03  1.015e-03* 4.398e-04*
310    -7.065971079115 -1.199e-05  3.617e-03  9.867e-04  1.068e-03* 1.838e-04*
311    -7.065990804896 -1.973e-05  4.938e-03  2.380e-03  1.341e-03* 5.734e-04*
312    -7.066006138604 -1.533e-05  3.667e-03  1.005e-03  1.234e-03* 2.094e-04*
313    -7.066025892629 -1.975e-05  5.007e-03  2.420e-03  1.332e-03* 5.726e-04*
314    -7.066041726114 -1.583e-05  3.719e-03  1.006e-03  1.230e-03* 2.087e-04*
315    -7.066068750314 -2.702e-05  6.837e-03  3.112e-03  1.968e-03* 8.380e-04*
316    -7.066093193630 -2.444e-05  3.800e-03  9.905e-04  1.456e-03* 2.443e-04*
317    -7.066455360388 -3.622e-04  3.207e-02  1.337e-02  2.589e-02  1.080e-02 
318    -7.066867129007 -4.118e-04  5.575e-03  1.742e-03  5.653e-03  9.501e-04*
319    -7.066892318576 -2.519e-05  1.123e-02  2.736e-03  1.992e-03* 4.670e-04*
320    -7.066916216383 -2.390e-05  5.188e-03  1.588e-03  6.585e-04* 2.567e-04*
321    -7.066965512789 -4.930e-05  1.592e-02  3.508e-03  2.758e-03  8.342e-04*
322    -7.067000274982 -3.476e-05  5.475e-03  1.678e-03  8.426e-04* 3.225e-04*
323    -7.067042568521 -4.229e-05  1.632e-02  3.578e-03  2.733e-03  7.508e-04*
324    -7.067078865542 -3.630e-05  5.610e-03  1.699e-03  8.463e-04* 3.224e-04*
325    -7.067132398115 -5.353e-05  1.681e-02  3.707e-03  2.894e-03  8.569e-04*
326    -7.067171278764 -3.888e-05  5.891e-03  1.735e-03  8.525e-04* 3.273e-04*
327    -7.067246368899 -7.509e-05  2.438e-02  4.946e-03  4.067e-03  1.280e-03 
328    -7.067309631476 -6.326e-05  6.153e-03  1.756e-03  1.044e-03* 3.966e-04*
329    -7.067740025141 -4.304e-04  6.863e-02  1.281e-02  1.533e-02  6.805e-03 
330    -7.068124137765 -3.841e-04  8.418e-03  2.320e-03  2.365e-03  9.398e-04*
331    -7.068345251616 -2.211e-04  1.611e-02  7.520e-03  5.099e-03  2.746e-03 
332    -7.068508801757 -1.636e-04  6.871e-03  2.951e-03  2.999e-03  6.249e-04*
333    -7.068616465003 -1.077e-04  1.074e-02  3.814e-03  2.644e-03  1.025e-03 
334    -7.068696800330 -8.034e-05  8.480e-03  3.262e-03  2.479e-03  6.211e-04*
335    -7.068758617543 -6.182e-05  9.177e-03  3.558e-03  1.335e-03* 5.550e-04*
336    -7.068815686698 -5.707e-05  8.996e-03  2.949e-03  2.185e-03  4.281e-04*
337    -7.068901272801 -8.559e-05  9.270e-03  4.578e-03  1.704e-03* 8.211e-04*
338    -7.068973240215 -7.197e-05  9.242e-03  3.043e-03  2.719e-03  4.875e-04*
339    -7.069063175843 -8.994e-05  9.516e-03  4.649e-03  1.722e-03* 8.304e-04*
340    -7.069138890922 -7.572e-05  9.496e-03  3.306e-03  2.939e-03  5.291e-04*
341    -7.069219364582 -8.047e-05  9.733e-03  4.339e-03  1.476e-03* 7.094e-04*
342    -7.069293050540 -7.369e-05  9.723e-03  3.413e-03  2.817e-03  5.240e-04*
343    -7.069376851850 -8.380e-05  9.968e-03  4.417e-03  1.489e-03* 7.178e-04*
344    -7.069454525302 -7.767e-05  9.952e-03  3.658e-03  3.014e-03  5.627e-04*
345    -7.069532523351 -7.800e-05  1.015e-02  3.729e-03  1.213e-03* 5.684e-04*
346    -7.069616003664 -8.348e-05  1.369e-02  4.303e-03  3.168e-03  6.704e-04*
347    -7.069696106577 -8.010e-05  1.037e-02  3.613e-03  1.252e-03* 5.416e-04*
348    -7.069792132965 -9.603e-05  1.598e-02  4.665e-03  3.374e-03  7.623e-04*
349    -7.069873832330 -8.170e-05  1.058e-02  3.249e-03  1.088e-03* 4.617e-04*
350    -7.070121633915 -2.478e-04  4.345e-02  8.932e-03  7.232e-03  2.244e-03 
351    -7.070332033118 -2.104e-04  1.116e-02  3.371e-03  1.886e-03* 7.497e-04*
352    -7.070795867849 -4.638e-04  5.698e-02  1.133e-02  1.024e-02  3.662e-03 
353    -7.071122147663 -3.263e-04  1.202e-02  3.667e-03  2.336e-03  9.322e-04*
354    -7.071825089472 -7.029e-04  8.752e-02  1.657e-02  1.568e-02  5.826e-03 
355    -7.072489662922 -6.646e-04  1.324e-02  4.053e-03  3.045e-03  1.241e-03 
356    -7.079847778877 -7.358e-03  9.543e-02  4.795e-02  8.565e-02  4.216e-02 
357    -7.085230816007 -5.383e-03  2.205e-02  8.234e-03  2.062e-02  3.519e-03 
358    -7.086218353309 -9.875e-04  3.214e-02  1.041e-02  9.735e-03  3.173e-03 
359    -7.086700014313 -4.817e-04  1.603e-02  7.952e-03  4.108e-03  1.389e-03 
360    -7.087122865806 -4.229e-04  3.075e-02  9.040e-03  6.473e-03  1.486e-03 
361    -7.087498557229 -3.757e-04  1.627e-02  7.722e-03  2.620e-03  1.183e-03 
362    -7.087951423701 -4.529e-04  4.750e-02  1.122e-02  8.080e-03  1.896e-03 
363    -7.088360707033 -4.093e-04  1.617e-02  6.506e-03  2.082e-03  9.643e-04*
364    -7.093341936209 -4.981e-03  2.470e-01  4.296e-02  4.628e-02  2.322e-02 
365    -7.097697273340 -4.355e-03  2.058e-02  7.682e-03  5.861e-03  3.130e-03 
366    -7.098937358566 -1.240e-03  2.953e-02  1.729e-02  7.796e-03  4.514e-03 
367    -7.099776408284 -8.390e-04  1.833e-02  7.367e-03  8.144e-03  1.427e-03 
368    -7.103597248239 -3.821e-03  6.453e-02  2.841e-02  2.212e-02  1.362e-02 
369    -7.105730442804 -2.133e-03  2.745e-02  9.683e-03  1.324e-02  2.297e-03 
370    -7.106949244272 -1.219e-03  2.202e-02  1.105e-02  7.615e-03  3.306e-03 
371    -7.107637554265 -6.883e-04  3.161e-02  1.004e-02  7.032e-03  1.751e-03 
372    -7.108220448063 -5.829e-04  2.149e-02  1.070e-02  4.016e-03  1.662e-03 
373    -7.108791160132 -5.707e-04  4.044e-02  1.092e-02  8.199e-03  1.663e-03 
374    -7.109354239253 -5.631e-04  2.347e-02  9.899e-03  3.692e-03  1.480e-03 
375    -7.109981824245 -6.276e-04  4.877e-02  1.191e-02  8.444e-03  1.878e-03 
376    -7.110543145074 -5.613e-04  2.374e-02  8.818e-03  3.283e-03  1.269e-03 
377    -7.111640912172 -1.098e-03  1.036e-01  1.921e-02  1.329e-02  3.926e-03 
378    -7.112667252465 -1.026e-03  2.461e-02  8.914e-03  4.730e-03  1.736e-03 
379    -7.113891264627 -1.224e-03  9.660e-02  1.828e-02  1.252e-02  3.890e-03 
380    -7.114843269011 -9.520e-04  2.527e-02  8.900e-03  4.508e-03  1.619e-03 
381    -7.116474904517 -1.632e-03  1.164e-01  2.120e-02  1.458e-02  5.101e-03 
382    -7.117679068760 -1.204e-03  2.631e-02  9.160e-03  5.216e-03  1.840e-03 
383    -7.119230951654 -1.552e-03  1.254e-01  2.265e-02  1.505e-02  5.145e-03 
384    -7.120569037945 -1.338e-03  2.705e-02  9.262e-03  5.502e-03  1.927e-03 
385    -7.122170795881 -1.602e-03  1.215e-01  2.230e-02  1.434e-02  5.098e-03 
386    -7.123463055559 -1.292e-03  2.736e-02  9.181e-03  5.346e-03  1.859e-03 
387    -7.125205805770 -1.743e-03  1.060e-01  2.024e-02  1.259e-02  4.952e-03 
388    -7.126290414176 -1.085e-03  2.710e-02  8.937e-03  4.702e-03  1.654e-03 
389    -7.128582943541 -2.293e-03  1.341e-01  2.477e-02  1.522e-02  7.050e-03 
390    -7.130062309161 -1.479e-03  2.544e-02  8.286e-03  5.137e-03  1.842e-03 
391    -7.136106159938 -6.044e-03  1.342e-01  2.638e-02  3.045e-02  1.717e-02 
392    -7.137637671479 -1.532e-03  2.260e-02  6.480e-03  3.665e-03  1.775e-03 
393    -7.140033742271 -2.396e-03  4.815e-02  1.841e-02  1.794e-02  9.919e-03 
394    -7.140893513910 -8.598e-04  1.820e-02  7.658e-03  6.025e-03  1.233e-03 
395    -7.141422120699 -5.286e-04  2.028e-02  6.160e-03  4.916e-03  1.905e-03 
396    -7.141759529545 -3.374e-04  1.863e-02  8.088e-03  2.617e-03  1.601e-03 
397    -7.141991927929 -2.324e-04  2.016e-02  6.057e-03  4.179e-03  9.138e-04*
398    -7.142200910366 -2.090e-04  1.870e-02  7.123e-03  1.632e-03* 1.034e-03 
399    -7.142389540463 -1.886e-04  2.073e-02  6.111e-03  3.569e-03  8.509e-04*
400    -7.142566200672 -1.767e-04  1.843e-02  5.679e-03  1.348e-03* 7.704e-04*
401    -7.142761435693 -1.952e-04  2.558e-02  6.801e-03  3.005e-03  9.921e-04*
402    -7.142929071581 -1.676e-04  1.815e-02  5.165e-03  1.320e-03* 6.945e-04*
403    -7.143153325012 -2.243e-04  2.821e-02  7.305e-03  2.843e-03  1.185e-03 
404    -7.143315235819 -1.619e-04  1.783e-02  4.530e-03  1.171e-03* 5.866e-04*
405    -7.144022017501 -7.068e-04  5.620e-02  1.292e-02  6.243e-03  4.074e-03 
406    -7.144401538451 -3.795e-04  1.709e-02  4.159e-03  1.960e-03* 9.424e-04*
407    -7.145163782416 -7.622e-04  6.439e-02  1.594e-02  9.787e-03  5.471e-03 
408    -7.145709984427 -5.462e-04  1.619e-02  3.748e-03  2.284e-03  1.064e-03 
409    -7.149059661751 -3.350e-03  6.862e-02  2.927e-02  5.220e-02  2.480e-02 
410    -7.150790973962 -1.731e-03  1.538e-02  4.902e-03  7.799e-03  1.914e-03 
411    -7.151429204604 -6.382e-04  2.663e-02  1.210e-02  1.422e-02  4.149e-03 
412    -7.151968977175 -5.398e-04  1.725e-02  5.994e-03  5.027e-03  1.337e-03 
413    -7.152302982592 -3.340e-04  2.603e-02  8.371e-03  4.506e-03  1.549e-03 
414    -7.152557947612 -2.550e-04  1.771e-02  6.057e-03  2.822e-03  9.068e-04*
415    -7.152908231493 -3.503e-04  3.183e-02  1.078e-02  5.591e-03  1.837e-03 
416    -7.153253818899 -3.456e-04  1.801e-02  5.963e-03  3.955e-03  9.560e-04*
417    -7.154064492544 -8.107e-04  4.400e-02  1.790e-02  1.422e-02  4.130e-03 
418    -7.154833051705 -7.686e-04  1.939e-02  6.506e-03  6.413e-03  1.248e-03 
419    -7.162463304106 -7.630e-03  1.261e-01  6.201e-02  1.154e-01  3.032e-02 
420    -7.170807377902 -8.344e-03  3.770e-02  1.356e-02  2.465e-02  4.237e-03 
421    -7.173920585112 -3.113e-03  6.210e-02  2.677e-02  2.038e-02  6.467e-03 
422    -7.175993072383 -2.072e-03  3.143e-02  1.439e-02  8.160e-03  2.234e-03 
423    -7.179350321360 -3.357e-03  7.035e-02  3.151e-02  2.486e-02  6.725e-03 
424    -7.181763857359 -2.414e-03  4.215e-02  1.490e-02  9.518e-03  2.068e-03 
425    -7.196085292570 -1.432e-02  2.085e-01  5.930e-02  9.289e-02  2.728e-02 
426    -7.207562998338 -1.148e-02  9.713e-02  2.831e-02  1.903e-02  5.691e-03 
427    -7.211699474255 -4.136e-03  5.292e-02  2.672e-02  1.232e-02  4.430e-03 
428    -7.214655275353 -2.956e-03  9.188e-02  2.476e-02  1.458e-02  3.368e-03 
429    -7.217791944636 -3.137e-03  4.988e-02  2.778e-02  1.063e-02  3.797e-03 
430    -7.220886140735 -3.094e-03  8.654e-02  2.588e-02  1.375e-02  3.431e-03 
431    -7.224184148770 -3.298e-03  5.211e-02  2.911e-02  1.064e-02  3.890e-03 
432    -7.227465204300 -3.281e-03  8.004e-02  2.696e-02  1.261e-02  3.524e-03 
433    -7.230957218880 -3.492e-03  5.413e-02  3.010e-02  1.080e-02  3.972e-03 
434    -7.234440266567 -3.483e-03  7.210e-02  2.756e-02  1.133e-02  3.570e-03 
435    -7.238215557649 -3.775e-03  5.613e-02  3.209e-02  1.172e-02  4.243e-03 
436    -7.241968884714 -3.753e-03  7.466e-02  2.871e-02  1.109e-02  3.730e-03 
437    -7.245975467998 -4.007e-03  5.766e-02  3.287e-02  1.191e-02  4.331e-03 
438    -7.249952606882 -3.977e-03  7.695e-02  2.893e-02  1.039e-02  3.745e-03 
439    -7.254319207050 -4.367e-03  6.247e-02  3.458e-02  1.306e-02  4.614e-03 
440    -7.258577518861 -4.258e-03  8.105e-02  2.966e-02  1.049e-02  3.861e-03 
441    -7.263202480085 -4.625e-03  6.289e-02  3.466e-02  1.325e-02  4.637e-03 
442    -7.267620262277 -4.418e-03  7.793e-02  2.940e-02  9.911e-03  3.792e-03 
443    -7.272545974243 -4.926e-03  5.985e-02  3.319e-02  1.343e-02  4.503e-03 
444    -7.276963735761 -4.418e-03  6.866e-02  2.841e-02  9.733e-03  3.559e-03 
445    -7.283152588867 -6.189e-03  8.422e-02  4.270e-02  2.024e-02  6.363e-03 
446    -7.288499262284 -5.347e-03  6.617e-02  2.831e-02  1.183e-02  3.883e-03 
447    -7.295344768070 -6.846e-03  9.380e-02  4.661e-02  2.380e-02  7.241e-03 
448    -7.301274646824 -5.930e-03  6.910e-02  2.863e-02  1.323e-02  4.154e-03 
449    -7.307579453752 -6.305e-03  7.795e-02  4.060e-02  2.051e-02  6.161e-03 
450    -7.312686532632 -5.107e-03  8.052e-02  2.989e-02  1.216e-02  4.098e-03 
451    -7.317926025745 -5.239e-03  6.883e-02  3.743e-02  1.699e-02  5.263e-03 
452    -7.322547497871 -4.621e-03  6.765e-02  2.776e-02  1.086e-02  3.702e-03 
453    -7.328054613842 -5.507e-03  7.018e-02  3.826e-02  1.999e-02  5.735e-03 
454    -7.332565514206 -4.511e-03  6.570e-02  2.691e-02  1.158e-02  3.709e-03 
455    -7.337492767440 -4.927e-03  6.534e-02  3.682e-02  1.943e-02  5.450e-03 
456    -7.341628087360 -4.135e-03  5.824e-02  2.529e-02  1.127e-02  3.498e-03 
457    -7.346189220723 -4.561e-03  5.698e-02  3.329e-02  1.872e-02  5.020e-03 
458    -7.349730887759 -3.542e-03  4.734e-02  2.323e-02  9.930e-03  3.099e-03 
459    -7.354597805641 -4.867e-03  7.010e-02  3.689e-02  2.400e-02  6.056e-03 
460    -7.358103055779 -3.505e-03  3.175e-02  1.960e-02  9.031e-03  2.537e-03 
461    -7.388117551790 -3.001e-02  1.095e-01  4.465e-02  1.743e-01  3.836e-02 
462    -7.392341580550 -4.224e-03  2.616e-02  1.295e-02  1.283e-02  2.963e-03 
463    -7.395258732094 -2.917e-03  5.951e-02  1.477e-02  2.337e-02  6.481e-03 
464    -7.396086289232 -8.276e-04  2.740e-02  9.754e-03  4.986e-03  1.612e-03 
465    -7.396608896077 -5.226e-04  1.784e-02  1.001e-02  5.310e-03  1.491e-03 
466    -7.396987209125 -3.783e-04  2.059e-02  8.003e-03  3.380e-03  1.071e-03 
467    -7.397382101416 -3.949e-04  1.729e-02  9.616e-03  5.411e-03  1.436e-03 
468    -7.397668699418 -2.866e-04  1.033e-02  6.230e-03  2.612e-03  8.091e-04*
469    -7.398237347307 -5.686e-04  2.759e-02  1.329e-02  1.232e-02  2.935e-03 
470    -7.398630266665 -3.929e-04  8.238e-03  4.519e-03  3.776e-03  9.481e-04*
471    -7.399114356984 -4.841e-04  2.119e-02  1.013e-02  1.295e-02  3.114e-03 
472    -7.399335603916 -2.212e-04  5.994e-03  2.918e-03  2.795e-03  7.084e-04*
473    -7.399583010641 -2.474e-04  1.555e-02  7.427e-03  1.047e-02  2.641e-03 
474    -7.399697343459 -1.143e-04  3.743e-03  1.661e-03  1.907e-03* 4.728e-04*
475    -7.399787947872 -9.060e-05  1.485e-02  3.556e-03  5.378e-03  1.473e-03 
476    -7.399815482894 -2.754e-05  2.282e-03  1.033e-03  4.024e-04* 2.388e-04*
477    -7.399848722493 -3.324e-05  3.570e-03  1.650e-03  3.077e-03  8.976e-04*
478    -7.399859169280 -1.045e-05  1.678e-03  7.888e-04  7.767e-04* 1.873e-04*
479    -7.399863252719 -4.083e-06  3.496e-03  1.023e-03  5.005e-04* 1.680e-04*
480    -7.399866073429 -2.821e-06  1.212e-03  5.522e-04  1.703e-04* 7.625e-05*
481    -7.399875172509 -9.099e-06  5.250e-03  1.288e-03  1.819e-03* 4.610e-04*
482    -7.399878772520 -3.600e-06  8.597e-04  3.669e-04  1.717e-04* 8.720e-05*
483    -7.399883520244 -4.748e-06  1.878e-03  6.872e-04  1.442e-03* 3.741e-04*
484    -7.399884993385 -1.473e-06  6.488e-04  3.011e-04  1.078e-04* 6.131e-05*
485    -7.399885511549 -5.182e-07* 6.748e-04  2.630e-04  1.460e-04* 4.549e-05*
486    -7.399885833833 -3.223e-07* 4.664e-04  2.623e-04  1.210e-04* 3.691e-05*
487    -7.399886087679 -2.538e-07* 3.612e-04  1.999e-04  7.855e-05* 2.576e-05*
488    -7.399886450231 -3.626e-07* 5.736e-04  3.210e-04  2.125e-04* 5.498e-05*
489    -7.399886719976 -2.697e-07* 3.081e-04  1.706e-04  9.648e-05* 2.674e-05*
490    -7.399887003114 -2.831e-07* 4.469e-04  2.595e-04  1.787e-04* 4.598e-05*
491    -7.399887188754 -1.856e-07* 2.853e-04  1.517e-04  7.976e-05* 2.269e-05*
492    -7.399887384601 -1.958e-07* 4.253e-04  2.414e-04  1.521e-04* 4.006e-05*
493    -7.399887536939 -1.523e-07* 2.371e-04  1.252e-04  6.966e-05* 1.931e-05*
494    -7.399887751096 -2.142e-07* 4.247e-04  2.315e-04  1.940e-04* 4.837e-05*
495    -7.399887881471 -1.304e-07* 1.951e-04* 1.047e-04  6.833e-05* 1.815e-05*
496    -7.399888020810 -1.393e-07* 3.650e-04  1.982e-04  1.576e-04* 3.963e-05*
497    -7.399888115165 -9.436e-08* 1.634e-04* 8.615e-05* 5.778e-05* 1.523e-05*
