# energy of ethane ( 0.0000 ps of eq)
         time    e_total         e_kin       e_pot  e_nonbond    e_bonded    e_boundary       e_vdw      e_elst      e_bond     e_angle   e_tors        e_oop temperature    pressure
      0.1589      7.392997      4.4387      2.9543      0.0000      2.9543      0.0000      0.0000      0.0000      1.8479      1.0610      0.0453      0.0000   186.13868    85.51416
      0.1599      7.392771      4.8807      2.5120      0.0000      2.5120      0.0000      0.0000      0.0000      1.6141      0.8624      0.0355      0.0000   204.67341    87.31574
      0.1609      7.391985      5.9772      1.4148      0.0000      1.4148      0.0000      0.0000      0.0000      0.6862      0.7011      0.0275      0.0000   250.65173    86.29798
      0.1619      7.391517      6.6024      0.7891      0.0000      0.7891      0.0000      0.0000      0.0000      0.1575      0.6098      0.0218      0.0000   276.87104    71.82568
      0.1629      7.391891      6.0929      1.2990      0.0000      1.2990      0.0000      0.0000      0.0000      0.6878      0.5928      0.0184      0.0000   255.50498    40.33325
      0.1639      7.392688      4.9980      2.3947      0.0000      2.3947      0.0000      0.0000      0.0000      1.7466      0.6316      0.0165      0.0000   209.59225     4.29308
      0.1649      7.393018      4.4743      2.9187      0.0000      2.9187      0.0000      0.0000      0.0000      2.1998      0.7040      0.0150      0.0000   187.62906   -15.84309
      0.1659      7.392518      5.0021      2.3904      0.0000      2.3904      0.0000      0.0000      0.0000      1.5767      0.8000      0.0136      0.0000   209.76483    -9.31852
      0.1669      7.391756      5.8633      1.5284      0.0000      1.5284      0.0000      0.0000      0.0000      0.5940      0.9217      0.0127      0.0000   245.87774    16.00450
      0.1679      7.391589      5.9583      1.4333      0.0000      1.4333      0.0000      0.0000      0.0000      0.3489      1.0717      0.0127      0.0000   249.86142    42.56079
      0.1689      7.392205      5.0428      2.3495      0.0000      2.3495      0.0000      0.0000      0.0000      1.0939      1.2415      0.0141      0.0000   211.46761    59.76292
      0.1699      7.392921      4.0003      3.3926      0.0000      3.3926      0.0000      0.0000      0.0000      1.9669      1.4092      0.0165      0.0000   167.75303    70.60976
      0.1709      7.392955      3.8608      3.5322      0.0000      3.5322      0.0000      0.0000      0.0000      1.9697      1.5430      0.0195      0.0000   161.90195    82.41565
      0.1719      7.392302      4.6766      2.7157      0.0000      2.7157      0.0000      0.0000      0.0000      1.0852      1.6082      0.0224      0.0000   196.11172    93.85006
      0.1729      7.391717      5.5102      1.8816      0.0000      1.8816      0.0000      0.0000      0.0000      0.2833      1.5732      0.0251      0.0000   231.06805    94.12884
      0.1739      7.391852      5.5186      1.8732      0.0000      1.8732      0.0000      0.0000      0.0000      0.4252      1.4201      0.0280      0.0000   231.42331    75.66423
      0.1749      7.392526      4.8929      2.4996      0.0000      2.4996      0.0000      0.0000      0.0000      1.3100      1.1578      0.0317      0.0000   205.18433    45.54229
      0.1759      7.392944      4.5989      2.7941      0.0000      2.7941      0.0000      0.0000      0.0000      1.9238      0.8332      0.0370      0.0000   192.85437    22.02210
