# energy of h2o_5 ( 0.0000 ps of eq)
         time    e_total         e_kin       e_pot  e_nonbond    e_bonded    e_boundary       e_vdw      e_elst      e_bond     e_angle   e_tors        e_oop temperature    pressure
      0.7799    -22.262114      6.4446    -28.7068    -37.7546      9.0478      0.0000      7.3910    -45.1455      5.3678      3.6800      0.0000      0.0000   144.13648    44.68662
      0.7849    -22.263340      9.4287    -31.6921    -34.6539      2.9618      0.0000      7.3064    -41.9603      2.3172      0.6446      0.0000      0.0000   210.87652    95.53551
      0.7899    -22.264919     11.9380    -34.2029    -39.3686      5.1657      0.0000      7.3640    -46.7327      3.7789      1.3868      0.0000      0.0000   266.99745   106.91636
      0.7949    -22.265076     10.3279    -32.5930    -36.6964      4.1034      0.0000      7.7483    -44.4446      1.8355      2.2679      0.0000      0.0000   230.98686   104.53961
      0.7999    -22.264738      7.4159    -29.6807    -32.7813      3.1006      0.0000      8.0901    -40.8714      1.9636      1.1371      0.0000      0.0000   165.86003    77.02191
      0.8049    -22.264716      7.7001    -29.9648    -34.4011      4.4363      0.0000      8.5313    -42.9325      2.8761      1.5602      0.0000      0.0000   172.21467    78.37130
      0.8099    -22.263751      8.0542    -30.3179    -34.4424      4.1245      0.0000      8.9457    -43.3881      2.4924      1.6321      0.0000      0.0000   180.13435    97.39285
      0.8149    -22.262511      7.2592    -29.5217    -35.9010      6.3793      0.0000      9.1360    -45.0370      5.6491      0.7302      0.0000      0.0000   162.35457    54.78208
      0.8199    -22.262569      6.8148    -29.0773    -35.4385      6.3612      0.0000      9.5882    -45.0267      2.6488      3.7124      0.0000      0.0000   152.41412    89.79756
      0.8249    -22.263417      6.8618    -29.1253    -35.3095      6.1842      0.0000      9.9272    -45.2367      5.1506      1.0336      0.0000      0.0000   153.46710    55.69994
      0.8299    -22.263545      6.7532    -29.0167    -31.6499      2.6332      0.0000     10.6670    -42.3169      2.1543      0.4788      0.0000      0.0000   151.03711    90.99882
      0.8349    -22.264056      7.3253    -29.5893    -37.3508      7.7615      0.0000     11.2936    -48.6444      4.0559      3.7056      0.0000      0.0000   163.83223    64.23604
