# energy [kcal/mol] of lif vs. time [ps] (0.0000 ps of eq)
#
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop     temp    press
 3.7350 -8.29864e+01  7.262e+00 -9.025e+01 -9.025e+01  0.000e+00  0.000e+00 -1.376e-02 -9.023e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1218.136 -159.589
 3.7400 -8.29875e+01  3.763e+00 -8.675e+01 -8.675e+01  0.000e+00  0.000e+00 -1.116e-02 -8.674e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  631.164 -191.822
 3.7450 -8.29880e+01  1.520e+00 -8.451e+01 -8.451e+01  0.000e+00  0.000e+00 -9.678e-03 -8.450e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  254.882 -212.940
 3.7500 -8.29883e+01  3.066e-01 -8.329e+01 -8.329e+01  0.000e+00  0.000e+00 -8.938e-03 -8.329e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   51.426 -225.138
 3.7550 -8.29883e+01  1.282e-02 -8.300e+01 -8.300e+01  0.000e+00  0.000e+00 -8.764e-03 -8.299e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00    2.150 -229.554
 3.7600 -8.29882e+01  6.124e-01 -8.360e+01 -8.360e+01  0.000e+00  0.000e+00 -9.120e-03 -8.359e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  102.721 -226.579
 3.7650 -8.29879e+01  2.158e+00 -8.515e+01 -8.515e+01  0.000e+00  0.000e+00 -1.009e-02 -8.514e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  362.057 -215.952
 3.7700 -8.29872e+01  4.796e+00 -8.778e+01 -8.778e+01  0.000e+00  0.000e+00 -1.189e-02 -8.777e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  804.548 -196.695
 3.7750 -8.29859e+01  8.804e+00 -9.179e+01 -9.179e+01  0.000e+00  0.000e+00 -1.502e-02 -9.177e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1476.727 -166.857
 3.7800 -8.29836e+01  1.468e+01 -9.766e+01 -9.766e+01  0.000e+00  0.000e+00 -2.033e-02 -9.764e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2462.269 -122.906
 3.7850 -8.29789e+01  2.335e+01 -1.063e+02 -1.063e+02  0.000e+00  0.000e+00 -2.866e-02 -1.063e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3916.147  -58.348
 3.7900 -8.29682e+01  3.667e+01 -1.196e+02 -1.196e+02  0.000e+00  0.000e+00 -3.108e-02 -1.196e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 6150.308   39.966
 3.7950 -8.29441e+01  5.884e+01 -1.418e+02 -1.418e+02  0.000e+00  0.000e+00  1.813e-01 -1.420e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 9869.053  207.348
 3.8000 -8.34966e+01  9.317e+01 -1.767e+02 -1.767e+02  0.000e+00  0.000e+00  9.784e+00 -1.864e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 15627.638  793.657
 3.8050 -8.65954e+01  5.598e+01 -1.426e+02 -1.426e+02  0.000e+00  0.000e+00  7.760e+01 -2.202e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 9390.769 2087.089
 3.8100 -8.28504e+01  7.389e+01 -1.567e+02 -1.567e+02  0.000e+00  0.000e+00  1.038e+00 -1.578e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 12394.861  507.790
 3.8150 -8.28596e+01  4.523e+01 -1.281e+02 -1.281e+02  0.000e+00  0.000e+00 -5.911e-03 -1.281e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 7587.627  197.655
 3.8200 -8.28756e+01  2.867e+01 -1.115e+02 -1.115e+02  0.000e+00  0.000e+00 -3.245e-02 -1.115e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4809.230   38.427
 3.8250 -8.28823e+01  1.822e+01 -1.011e+02 -1.011e+02  0.000e+00  0.000e+00 -2.369e-02 -1.011e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3056.221  -58.804
 3.8300 -8.28855e+01  1.123e+01 -9.412e+01 -9.412e+01  0.000e+00  0.000e+00 -1.703e-02 -9.410e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1883.947 -122.987
 3.8350 -8.28871e+01  6.454e+00 -8.934e+01 -8.934e+01  0.000e+00  0.000e+00 -1.305e-02 -8.933e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1082.647 -166.745
 3.8400 -8.28880e+01  3.234e+00 -8.612e+01 -8.612e+01  0.000e+00  0.000e+00 -1.073e-02 -8.611e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  542.552 -196.475
 3.8450 -8.28885e+01  1.210e+00 -8.410e+01 -8.410e+01  0.000e+00  0.000e+00 -9.424e-03 -8.409e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  202.917 -215.676
 3.8500 -8.28887e+01  1.815e-01 -8.307e+01 -8.307e+01  0.000e+00  0.000e+00 -8.805e-03 -8.306e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   30.439 -226.288
 3.8550 -8.28888e+01  5.697e-02 -8.295e+01 -8.295e+01  0.000e+00  0.000e+00 -8.732e-03 -8.294e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00    9.556 -229.281
 3.8600 -8.28886e+01  8.253e-01 -8.371e+01 -8.371e+01  0.000e+00  0.000e+00 -9.189e-03 -8.370e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  138.442 -224.919
 3.8650 -8.28882e+01  2.555e+00 -8.544e+01 -8.544e+01  0.000e+00  0.000e+00 -1.028e-02 -8.543e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  428.565 -212.819
 3.8700 -8.28874e+01  5.411e+00 -8.830e+01 -8.830e+01  0.000e+00  0.000e+00 -1.227e-02 -8.829e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  907.568 -191.855
 3.8750 -8.28860e+01  9.699e+00 -9.259e+01 -9.259e+01  0.000e+00  0.000e+00 -1.569e-02 -9.257e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1626.987 -159.859
 3.8800 -8.28834e+01  1.597e+01 -9.886e+01 -9.886e+01  0.000e+00  0.000e+00 -2.149e-02 -9.884e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2679.448 -112.926
 3.8850 -8.28781e+01  2.527e+01 -1.081e+02 -1.081e+02  0.000e+00  0.000e+00 -3.019e-02 -1.081e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4238.274  -43.798
 3.8900 -8.28656e+01  3.970e+01 -1.226e+02 -1.226e+02  0.000e+00  0.000e+00 -2.628e-02 -1.225e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 6658.891   62.618
 3.8950 -8.28411e+01  6.411e+01 -1.469e+02 -1.469e+02  0.000e+00  0.000e+00  3.556e-01 -1.473e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 10753.489  251.204
 3.9000 -8.42957e+01  9.273e+01 -1.770e+02 -1.770e+02  0.000e+00  0.000e+00  2.125e+01 -1.983e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 15554.351 1210.127
 3.9050 -8.52122e+01  8.572e+01 -1.709e+02 -1.709e+02  0.000e+00  0.000e+00  3.587e+01 -2.068e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 14378.596 1190.321
 3.9100 -8.27037e+01  6.791e+01 -1.506e+02 -1.506e+02  0.000e+00  0.000e+00  5.426e-01 -1.512e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 11391.931  436.590
 3.9150 -8.27260e+01  4.188e+01 -1.246e+02 -1.246e+02  0.000e+00  0.000e+00 -2.076e-02 -1.246e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 7025.779  165.037
 3.9200 -8.27397e+01  2.665e+01 -1.094e+02 -1.094e+02  0.000e+00  0.000e+00 -3.113e-02 -1.094e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4470.267   19.779
 3.9250 -8.27456e+01  1.691e+01 -9.966e+01 -9.966e+01  0.000e+00  0.000e+00 -2.227e-02 -9.963e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2836.673  -70.534
 3.9300 -8.27484e+01  1.035e+01 -9.310e+01 -9.310e+01  0.000e+00  0.000e+00 -1.614e-02 -9.309e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1736.943 -130.668
 3.9350 -8.27499e+01  5.868e+00 -8.862e+01 -8.862e+01  0.000e+00  0.000e+00 -1.251e-02 -8.861e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  984.236 -171.780
 3.9400 -8.27507e+01  2.858e+00 -8.561e+01 -8.561e+01  0.000e+00  0.000e+00 -1.039e-02 -8.560e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  479.440 -199.628
 3.9450 -8.27511e+01  9.981e-01 -8.375e+01 -8.375e+01  0.000e+00  0.000e+00 -9.210e-03 -8.374e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  167.427 -217.385
 3.9500 -8.27513e+01  1.087e-01 -8.286e+01 -8.286e+01  0.000e+00  0.000e+00 -8.682e-03 -8.285e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   18.230 -226.802
 3.9550 -8.27513e+01  1.107e-01 -8.286e+01 -8.286e+01  0.000e+00  0.000e+00 -8.683e-03 -8.285e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   18.561 -228.730
 3.9600 -8.27511e+01  1.004e+00 -8.376e+01 -8.376e+01  0.000e+00  0.000e+00 -9.214e-03 -8.375e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  168.447 -223.338
 3.9650 -8.27507e+01  2.869e+00 -8.562e+01 -8.562e+01  0.000e+00  0.000e+00 -1.039e-02 -8.561e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  481.243 -210.150
 3.9700 -8.27499e+01  5.884e+00 -8.863e+01 -8.863e+01  0.000e+00  0.000e+00 -1.252e-02 -8.862e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  987.004 -187.934
 3.9750 -8.27484e+01  1.038e+01 -9.313e+01 -9.313e+01  0.000e+00  0.000e+00 -1.616e-02 -9.311e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1741.001 -154.359
 3.9800 -8.27456e+01  1.695e+01 -9.969e+01 -9.969e+01  0.000e+00  0.000e+00 -2.230e-02 -9.967e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2842.617 -105.238
 3.9850 -8.27397e+01  2.670e+01 -1.094e+02 -1.094e+02  0.000e+00  0.000e+00 -3.117e-02 -1.094e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4479.256  -32.728
 3.9900 -8.27259e+01  4.197e+01 -1.247e+02 -1.247e+02  0.000e+00  0.000e+00 -2.048e-02 -1.247e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 7040.355   79.836
 3.9950 -8.27038e+01  6.807e+01 -1.508e+02 -1.508e+02  0.000e+00  0.000e+00  5.519e-01 -1.513e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 11417.744  286.540
 4.0000 -8.36182e+01  9.420e+01 -1.778e+02 -1.778e+02  0.000e+00  0.000e+00  1.437e+01 -1.922e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 15801.192  969.242
