# energy [kcal/mol] of he2 vs. time [ps] (0.0000 ps of eq)
#
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop     temp    press
 0.8600 -1.80006e-03  9.056e-04 -2.706e-03 -2.706e-03  0.000e+00  0.000e+00 -2.706e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.152   -0.031
 0.8800 -1.80006e-03  9.637e-04 -2.764e-03 -2.764e-03  0.000e+00  0.000e+00 -2.764e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.162   -0.032
 0.9000 -1.80006e-03  1.025e-03 -2.825e-03 -2.825e-03  0.000e+00  0.000e+00 -2.825e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.172   -0.032
 0.9200 -1.80006e-03  1.090e-03 -2.890e-03 -2.890e-03  0.000e+00  0.000e+00 -2.890e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.183   -0.032
 0.9400 -1.80006e-03  1.158e-03 -2.958e-03 -2.958e-03  0.000e+00  0.000e+00 -2.958e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.194   -0.032
 0.9600 -1.80006e-03  1.231e-03 -3.031e-03 -3.031e-03  0.000e+00  0.000e+00 -3.031e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.206   -0.032
 0.9800 -1.80006e-03  1.307e-03 -3.107e-03 -3.107e-03  0.000e+00  0.000e+00 -3.107e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.219   -0.032
 1.0000 -1.80006e-03  1.388e-03 -3.188e-03 -3.188e-03  0.000e+00  0.000e+00 -3.188e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.233   -0.032
 1.0200 -1.80006e-03  1.474e-03 -3.274e-03 -3.274e-03  0.000e+00  0.000e+00 -3.274e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.247   -0.033
 1.0400 -1.80006e-03  1.565e-03 -3.365e-03 -3.365e-03  0.000e+00  0.000e+00 -3.365e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.263   -0.033
