# energy [kcal/mol] of benzene_2 vs. time [ps] (0.0000 ps of eq)
#
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop     temp    press
 0.0000  3.42363e+01  2.133e+01  1.291e+01  1.284e+00  1.162e+01  0.000e+00 -6.197e-01  1.904e+00  9.870e+00  1.752e+00  4.658e-09  0.000e+00  298.150    7.760
 0.0015  3.42387e+01  1.746e+01  1.678e+01  1.291e+00  1.549e+01  0.000e+00 -6.140e-01  1.905e+00  1.309e+01  2.238e+00  1.659e-01  0.000e+00  244.017    3.964
 0.0030  3.42374e+01  1.704e+01  1.720e+01  1.317e+00  1.588e+01  0.000e+00 -6.157e-01  1.932e+00  1.105e+01  4.240e+00  5.935e-01  0.000e+00  238.201    6.872
 0.0045  3.42364e+01  1.642e+01  1.782e+01  1.344e+00  1.647e+01  0.000e+00 -6.213e-01  1.966e+00  8.494e+00  6.794e+00  1.186e+00  0.000e+00  229.488   10.910
 0.0060  3.42388e+01  1.304e+01  2.120e+01  1.355e+00  1.984e+01  0.000e+00 -6.258e-01  1.981e+00  9.492e+00  8.571e+00  1.781e+00  0.000e+00  182.273   10.170
 0.0075  3.42392e+01  1.379e+01  2.045e+01  1.342e+00  1.911e+01  0.000e+00 -6.257e-01  1.968e+00  8.242e+00  8.656e+00  2.211e+00  0.000e+00  192.735   11.021
 0.0090  3.42361e+01  1.972e+01  1.452e+01  1.314e+00  1.321e+01  0.000e+00 -6.219e-01  1.936e+00  3.728e+00  7.083e+00  2.395e+00  0.000e+00  275.588   16.598
 0.0105  3.42359e+01  2.188e+01  1.236e+01  1.289e+00  1.107e+01  0.000e+00 -6.190e-01  1.908e+00  3.992e+00  4.727e+00  2.351e+00  0.000e+00  305.802   19.293
 0.0120  3.42386e+01  1.947e+01  1.477e+01  1.284e+00  1.348e+01  0.000e+00 -6.217e-01  1.905e+00  8.608e+00  2.715e+00  2.159e+00  0.000e+00  272.202   19.010
 0.0135  3.42379e+01  1.994e+01  1.429e+01  1.299e+00  1.299e+01  0.000e+00 -6.311e-01  1.930e+00  9.187e+00  1.887e+00  1.921e+00  0.000e+00  278.785   24.142
 0.0150  3.42357e+01  2.136e+01  1.287e+01  1.323e+00  1.155e+01  0.000e+00 -6.442e-01  1.967e+00  7.297e+00  2.496e+00  1.757e+00  0.000e+00  298.629   31.553
 0.0165  3.42374e+01  1.761e+01  1.663e+01  1.337e+00  1.529e+01  0.000e+00 -6.557e-01  1.992e+00  9.407e+00  4.122e+00  1.766e+00  0.000e+00  246.102   31.470
 0.0180  3.42393e+01  1.358e+01  2.066e+01  1.329e+00  1.933e+01  0.000e+00 -6.609e-01  1.990e+00  1.148e+01  5.875e+00  1.970e+00  0.000e+00  189.858   27.107
 0.0195  3.42372e+01  1.470e+01  1.954e+01  1.305e+00  1.824e+01  0.000e+00 -6.585e-01  1.964e+00  9.064e+00  6.880e+00  2.292e+00  0.000e+00  205.425   25.614
 0.0210  3.42362e+01  1.504e+01  1.919e+01  1.281e+00  1.791e+01  0.000e+00 -6.525e-01  1.933e+00  8.530e+00  6.771e+00  2.612e+00  0.000e+00  210.268   22.985
 0.0225  3.42389e+01  1.192e+01  2.232e+01  1.273e+00  2.104e+01  0.000e+00 -6.484e-01  1.921e+00  1.243e+01  5.776e+00  2.836e+00  0.000e+00  166.653   17.536
 0.0240  3.42391e+01  1.290e+01  2.134e+01  1.286e+00  2.005e+01  0.000e+00 -6.488e-01  1.935e+00  1.271e+01  4.429e+00  2.910e+00  0.000e+00  180.368   18.229
 0.0255  3.42362e+01  1.868e+01  1.555e+01  1.310e+00  1.424e+01  0.000e+00 -6.524e-01  1.962e+00  8.100e+00  3.324e+00  2.819e+00  0.000e+00  261.155   25.698
 0.0270  3.42364e+01  2.095e+01  1.329e+01  1.328e+00  1.196e+01  0.000e+00 -6.550e-01  1.983e+00  6.440e+00  2.929e+00  2.589e+00  0.000e+00  292.866   28.574
 0.0285  3.42386e+01  1.992e+01  1.432e+01  1.328e+00  1.299e+01  0.000e+00 -6.524e-01  1.980e+00  7.398e+00  3.296e+00  2.298e+00  0.000e+00  278.425   24.661
 0.0300  3.42373e+01  2.151e+01  1.273e+01  1.311e+00  1.141e+01  0.000e+00 -6.435e-01  1.954e+00  5.368e+00  4.009e+00  2.039e+00  0.000e+00  300.697   21.065
 0.0315  3.42356e+01  2.216e+01  1.208e+01  1.291e+00  1.079e+01  0.000e+00 -6.321e-01  1.923e+00  4.361e+00  4.565e+00  1.861e+00  0.000e+00  309.743   16.460
 0.0330  3.42379e+01  1.730e+01  1.693e+01  1.283e+00  1.565e+01  0.000e+00 -6.238e-01  1.907e+00  9.160e+00  4.733e+00  1.758e+00  0.000e+00  241.880    7.541
 0.0345  3.42394e+01  1.358e+01  2.066e+01  1.294e+00  1.937e+01  0.000e+00 -6.222e-01  1.917e+00  1.316e+01  4.514e+00  1.691e+00  0.000e+00  189.768    2.343
 0.0360  3.42370e+01  1.542e+01  1.882e+01  1.317e+00  1.750e+01  0.000e+00 -6.268e-01  1.944e+00  1.180e+01  4.093e+00  1.614e+00  0.000e+00  215.483    5.923
 0.0375  3.42363e+01  1.618e+01  1.806e+01  1.337e+00  1.672e+01  0.000e+00 -6.337e-01  1.970e+00  1.138e+01  3.854e+00  1.487e+00  0.000e+00  226.128    9.235
 0.0390  3.42388e+01  1.381e+01  2.043e+01  1.339e+00  1.909e+01  0.000e+00 -6.383e-01  1.977e+00  1.367e+01  4.131e+00  1.288e+00  0.000e+00  193.018    7.280
 0.0405  3.42386e+01  1.507e+01  1.917e+01  1.322e+00  1.784e+01  0.000e+00 -6.381e-01  1.960e+00  1.198e+01  4.822e+00  1.040e+00  0.000e+00  210.692    7.148
 0.0420  3.42362e+01  1.936e+01  1.487e+01  1.297e+00  1.357e+01  0.000e+00 -6.347e-01  1.932e+00  7.348e+00  5.419e+00  8.074e-01  0.000e+00  270.686   10.406
 0.0435  3.42371e+01  2.003e+01  1.421e+01  1.281e+00  1.293e+01  0.000e+00 -6.330e-01  1.914e+00  6.843e+00  5.418e+00  6.664e-01  0.000e+00  279.967   11.531
 0.0450  3.42390e+01  1.965e+01  1.459e+01  1.284e+00  1.330e+01  0.000e+00 -6.369e-01  1.921e+00  7.973e+00  4.661e+00  6.692e-01  0.000e+00  274.703   13.871
 0.0465  3.42370e+01  2.330e+01  1.094e+01  1.302e+00  9.634e+00  0.000e+00 -6.463e-01  1.949e+00  5.309e+00  3.497e+00  8.278e-01  0.000e+00  325.711   22.963
 0.0480  3.42354e+01  2.536e+01  8.877e+00  1.322e+00  7.554e+00  0.000e+00 -6.579e-01  1.980e+00  3.723e+00  2.720e+00  1.111e+00  0.000e+00  354.473   31.096
 0.0495  3.42377e+01  2.101e+01  1.322e+01  1.329e+00  1.189e+01  0.000e+00 -6.667e-01  1.996e+00  7.355e+00  3.086e+00  1.454e+00  0.000e+00  293.739   30.008
 0.0510  3.42389e+01  1.666e+01  1.758e+01  1.317e+00  1.626e+01  0.000e+00 -6.691e-01  1.986e+00  9.827e+00  4.664e+00  1.771e+00  0.000e+00  232.870   25.504
 0.0525  3.42369e+01  1.594e+01  1.830e+01  1.296e+00  1.701e+01  0.000e+00 -6.657e-01  1.961e+00  8.332e+00  6.681e+00  1.994e+00  0.000e+00  222.746   23.399
 0.0540  3.42371e+01  1.377e+01  2.046e+01  1.280e+00  1.918e+01  0.000e+00 -6.608e-01  1.940e+00  9.012e+00  8.084e+00  2.088e+00  0.000e+00  192.529   20.254
 0.0555  3.42394e+01  1.092e+01  2.332e+01  1.281e+00  2.204e+01  0.000e+00 -6.591e-01  1.940e+00  1.175e+01  8.225e+00  2.066e+00  0.000e+00  152.636   17.643
 0.0570  3.42383e+01  1.361e+01  2.063e+01  1.298e+00  1.933e+01  0.000e+00 -6.613e-01  1.959e+00  1.022e+01  7.126e+00  1.980e+00  0.000e+00  190.254   22.554
 0.0585  3.42359e+01  1.859e+01  1.564e+01  1.319e+00  1.432e+01  0.000e+00 -6.648e-01  1.984e+00  6.974e+00  5.423e+00  1.927e+00  0.000e+00  259.880   30.449
 0.0600  3.42372e+01  1.887e+01  1.536e+01  1.329e+00  1.404e+01  0.000e+00 -6.651e-01  1.994e+00  8.051e+00  3.971e+00  2.013e+00  0.000e+00  263.808   31.079
 0.0615  3.42388e+01  1.800e+01  1.624e+01  1.320e+00  1.492e+01  0.000e+00 -6.593e-01  1.979e+00  9.251e+00  3.377e+00  2.289e+00  0.000e+00  251.632   26.820
 0.0630  3.42369e+01  2.054e+01  1.370e+01  1.300e+00  1.240e+01  0.000e+00 -6.482e-01  1.949e+00  5.905e+00  3.782e+00  2.714e+00  0.000e+00  287.046   24.335
 0.0645  3.42359e+01  2.106e+01  1.317e+01  1.286e+00  1.189e+01  0.000e+00 -6.367e-01  1.922e+00  3.792e+00  4.915e+00  3.182e+00  0.000e+00  294.398   20.315
 0.0660  3.42382e+01  1.702e+01  1.722e+01  1.288e+00  1.593e+01  0.000e+00 -6.298e-01  1.918e+00  6.122e+00  6.235e+00  3.576e+00  0.000e+00  237.857   13.136
 0.0675  3.42386e+01  1.508e+01  1.916e+01  1.309e+00  1.785e+01  0.000e+00 -6.292e-01  1.938e+00  6.949e+00  7.115e+00  3.790e+00  0.000e+00  210.735   10.410
 0.0690  3.42363e+01  1.615e+01  1.808e+01  1.336e+00  1.675e+01  0.000e+00 -6.327e-01  1.969e+00  5.935e+00  7.077e+00  3.734e+00  0.000e+00  225.805   12.582
 0.0705  3.42372e+01  1.417e+01  2.007e+01  1.352e+00  1.871e+01  0.000e+00 -6.365e-01  1.989e+00  9.325e+00  6.009e+00  3.379e+00  0.000e+00  198.101   10.710
 0.0720  3.42395e+01  1.161e+01  2.263e+01  1.346e+00  2.128e+01  0.000e+00 -6.368e-01  1.983e+00  1.423e+01  4.247e+00  2.800e+00  0.000e+00  162.332    5.515
 0.0735  3.42379e+01  1.502e+01  1.922e+01  1.322e+00  1.789e+01  0.000e+00 -6.331e-01  1.955e+00  1.319e+01  2.543e+00  2.159e+00  0.000e+00  209.968    5.275
 0.0750  3.42356e+01  1.980e+01  1.443e+01  1.297e+00  1.314e+01  0.000e+00 -6.284e-01  1.926e+00  9.833e+00  1.697e+00  1.607e+00  0.000e+00  276.786    7.746
 0.0765  3.42373e+01  1.946e+01  1.478e+01  1.288e+00  1.349e+01  0.000e+00 -6.277e-01  1.916e+00  1.025e+01  2.008e+00  1.227e+00  0.000e+00  272.026    7.260
 0.0780  3.42385e+01  1.868e+01  1.556e+01  1.300e+00  1.426e+01  0.000e+00 -6.333e-01  1.933e+00  1.008e+01  3.133e+00  1.047e+00  0.000e+00  261.148    9.129
 0.0795  3.42364e+01  2.090e+01  1.334e+01  1.323e+00  1.202e+01  0.000e+00 -6.440e-01  1.967e+00  6.520e+00  4.431e+00  1.066e+00  0.000e+00  292.087   16.613
 0.0810  3.42362e+01  2.003e+01  1.420e+01  1.341e+00  1.286e+01  0.000e+00 -6.556e-01  1.997e+00  6.269e+00  5.354e+00  1.239e+00  0.000e+00  280.024   20.812
 0.0825  3.42391e+01  1.591e+01  1.833e+01  1.338e+00  1.699e+01  0.000e+00 -6.629e-01  2.001e+00  9.990e+00  5.538e+00  1.463e+00  0.000e+00  222.383   18.673
 0.0840  3.42387e+01  1.675e+01  1.749e+01  1.316e+00  1.618e+01  0.000e+00 -6.630e-01  1.979e+00  9.662e+00  4.898e+00  1.617e+00  0.000e+00  234.075   19.144
 0.0855  3.42357e+01  2.134e+01  1.289e+01  1.288e+00  1.161e+01  0.000e+00 -6.581e-01  1.946e+00  6.169e+00  3.801e+00  1.635e+00  0.000e+00  298.327   23.448
 0.0870  3.42365e+01  2.120e+01  1.304e+01  1.272e+00  1.177e+01  0.000e+00 -6.536e-01  1.926e+00  7.363e+00  2.876e+00  1.530e+00  0.000e+00  296.276   24.051
 0.0885  3.42388e+01  1.829e+01  1.595e+01  1.278e+00  1.467e+01  0.000e+00 -6.541e-01  1.932e+00  1.075e+01  2.566e+00  1.353e+00  0.000e+00  255.706   23.387
 0.0900  3.42373e+01  1.893e+01  1.531e+01  1.299e+00  1.401e+01  0.000e+00 -6.594e-01  1.958e+00  9.895e+00  2.945e+00  1.168e+00  0.000e+00  264.617   28.119
 0.0915  3.42359e+01  1.897e+01  1.527e+01  1.319e+00  1.395e+01  0.000e+00 -6.659e-01  1.985e+00  9.080e+00  3.821e+00  1.049e+00  0.000e+00  265.123   32.100
 0.0930  3.42384e+01  1.471e+01  1.953e+01  1.323e+00  1.821e+01  0.000e+00 -6.685e-01  1.992e+00  1.232e+01  4.814e+00  1.075e+00  0.000e+00  205.556   28.369
 0.0945  3.42394e+01  1.332e+01  2.091e+01  1.308e+00  1.961e+01  0.000e+00 -6.643e-01  1.972e+00  1.282e+01  5.491e+00  1.293e+00  0.000e+00  186.256   23.876
 0.0960  3.42365e+01  1.751e+01  1.673e+01  1.284e+00  1.545e+01  0.000e+00 -6.551e-01  1.939e+00  8.090e+00  5.681e+00  1.675e+00  0.000e+00  244.711   23.878
 0.0975  3.42361e+01  1.916e+01  1.507e+01  1.268e+00  1.380e+01  0.000e+00 -6.461e-01  1.915e+00  6.107e+00  5.559e+00  2.138e+00  0.000e+00  267.869   22.008
 0.0990  3.42387e+01  1.707e+01  1.717e+01  1.273e+00  1.590e+01  0.000e+00 -6.423e-01  1.915e+00  8.008e+00  5.300e+00  2.591e+00  0.000e+00  238.573   17.767
 0.1005  3.42381e+01  1.845e+01  1.579e+01  1.294e+00  1.449e+01  0.000e+00 -6.447e-01  1.939e+00  6.617e+00  4.908e+00  2.967e+00  0.000e+00  257.924   19.280
 0.1020  3.42356e+01  2.154e+01  1.269e+01  1.319e+00  1.137e+01  0.000e+00 -6.505e-01  1.969e+00  3.709e+00  4.432e+00  3.234e+00  0.000e+00  301.116   23.766
 0.1035  3.42370e+01  1.945e+01  1.479e+01  1.330e+00  1.346e+01  0.000e+00 -6.551e-01  1.985e+00  6.010e+00  4.052e+00  3.399e+00  0.000e+00  271.824   21.073
 0.1050  3.42390e+01  1.600e+01  1.824e+01  1.320e+00  1.692e+01  0.000e+00 -6.551e-01  1.976e+00  9.581e+00  3.846e+00  3.489e+00  0.000e+00  223.685   13.730
 0.1065  3.42371e+01  1.687e+01  1.737e+01  1.298e+00  1.607e+01  0.000e+00 -6.505e-01  1.948e+00  8.782e+00  3.755e+00  3.535e+00  0.000e+00  235.777    9.603
 0.1080  3.42359e+01  1.685e+01  1.738e+01  1.279e+00  1.610e+01  0.000e+00 -6.450e-01  1.924e+00  8.696e+00  3.846e+00  3.563e+00  0.000e+00  235.567    5.824
 0.1095  3.42385e+01  1.283e+01  2.141e+01  1.278e+00  2.013e+01  0.000e+00 -6.433e-01  1.921e+00  1.224e+01  4.306e+00  3.583e+00  0.000e+00  179.386    0.262
 0.1110  3.42390e+01  1.192e+01  2.232e+01  1.298e+00  2.102e+01  0.000e+00 -6.470e-01  1.945e+00  1.235e+01  5.086e+00  3.581e+00  0.000e+00  166.620    0.982
 0.1125  3.42365e+01  1.570e+01  1.854e+01  1.326e+00  1.721e+01  0.000e+00 -6.543e-01  1.981e+00  7.869e+00  5.826e+00  3.516e+00  0.000e+00  219.457    9.127
 0.1140  3.42366e+01  1.688e+01  1.735e+01  1.344e+00  1.601e+01  0.000e+00 -6.609e-01  2.005e+00  6.417e+00  6.248e+00  3.343e+00  0.000e+00  236.015   14.229
 0.1155  3.42388e+01  1.571e+01  1.853e+01  1.339e+00  1.719e+01  0.000e+00 -6.625e-01  2.002e+00  7.802e+00  6.335e+00  3.052e+00  0.000e+00  219.614   14.042
 0.1170  3.42377e+01  1.817e+01  1.607e+01  1.314e+00  1.475e+01  0.000e+00 -6.574e-01  1.971e+00  6.026e+00  6.058e+00  2.668e+00  0.000e+00  254.001   15.664
 0.1185  3.42359e+01  2.122e+01  1.302e+01  1.286e+00  1.173e+01  0.000e+00 -6.489e-01  1.935e+00  4.142e+00  5.350e+00  2.240e+00  0.000e+00  296.594   18.278
 0.1200  3.42377e+01  1.986e+01  1.438e+01  1.274e+00  1.310e+01  0.000e+00 -6.430e-01  1.917e+00  6.869e+00  4.415e+00  1.821e+00  0.000e+00  277.596   17.942
 0.1215  3.42388e+01  1.898e+01  1.526e+01  1.284e+00  1.398e+01  0.000e+00 -6.430e-01  1.927e+00  8.732e+00  3.773e+00  1.471e+00  0.000e+00  265.286   20.358
 0.1230  3.42365e+01  2.168e+01  1.255e+01  1.309e+00  1.125e+01  0.000e+00 -6.479e-01  1.957e+00  6.122e+00  3.871e+00  1.253e+00  0.000e+00  303.078   28.514
 0.1245  3.42360e+01  2.141e+01  1.282e+01  1.331e+00  1.149e+01  0.000e+00 -6.536e-01  1.985e+00  5.559e+00  4.728e+00  1.204e+00  0.000e+00  299.330   33.006
 0.1260  3.42385e+01  1.667e+01  1.757e+01  1.336e+00  1.623e+01  0.000e+00 -6.555e-01  1.991e+00  8.977e+00  5.951e+00  1.301e+00  0.000e+00  233.065   29.308
 0.1275  3.42385e+01  1.450e+01  1.974e+01  1.320e+00  1.842e+01  0.000e+00 -6.521e-01  1.972e+00  1.008e+01  6.891e+00  1.453e+00  0.000e+00  202.664   24.882
 0.1290  3.42367e+01  1.524e+01  1.900e+01  1.296e+00  1.770e+01  0.000e+00 -6.458e-01  1.942e+00  9.162e+00  6.983e+00  1.554e+00  0.000e+00  213.033   22.468
 0.1305  3.42379e+01  1.407e+01  2.016e+01  1.283e+00  1.888e+01  0.000e+00 -6.414e-01  1.925e+00  1.119e+01  6.145e+00  1.547e+00  0.000e+00  196.731   18.775
 0.1320  3.42394e+01  1.439e+01  1.984e+01  1.289e+00  1.856e+01  0.000e+00 -6.422e-01  1.931e+00  1.235e+01  4.773e+00  1.436e+00  0.000e+00  201.216   18.342
 0.1335  3.42372e+01  2.029e+01  1.395e+01  1.310e+00  1.264e+01  0.000e+00 -6.478e-01  1.958e+00  7.938e+00  3.414e+00  1.285e+00  0.000e+00  283.625   25.822
 0.1350  3.42355e+01  2.510e+01  9.132e+00  1.331e+00  7.800e+00  0.000e+00 -6.550e-01  1.986e+00  4.127e+00  2.480e+00  1.193e+00  0.000e+00  350.909   32.444
 0.1365  3.42375e+01  2.373e+01  1.050e+01  1.338e+00  9.166e+00  0.000e+00 -6.598e-01  1.998e+00  5.715e+00  2.185e+00  1.266e+00  0.000e+00  331.755   29.856
 0.1380  3.42382e+01  2.174e+01  1.250e+01  1.325e+00  1.118e+01  0.000e+00 -6.593e-01  1.984e+00  7.023e+00  2.578e+00  1.575e+00  0.000e+00  303.852   23.347
 0.1395  3.42363e+01  2.138e+01  1.286e+01  1.302e+00  1.155e+01  0.000e+00 -6.543e-01  1.957e+00  5.949e+00  3.490e+00  2.113e+00  0.000e+00  298.874   17.567
 0.1410  3.42368e+01  1.748e+01  1.676e+01  1.287e+00  1.547e+01  0.000e+00 -6.492e-01  1.936e+00  8.126e+00  4.551e+00  2.796e+00  0.000e+00  244.298    9.186
 0.1425  3.42393e+01  1.189e+01  2.235e+01  1.289e+00  2.106e+01  0.000e+00 -6.481e-01  1.938e+00  1.225e+01  5.315e+00  3.487e+00  0.000e+00  166.251    1.298
 0.1440  3.42383e+01  1.163e+01  2.261e+01  1.309e+00  2.130e+01  0.000e+00 -6.519e-01  1.961e+00  1.180e+01  5.472e+00  4.029e+00  0.000e+00  162.556    1.954
 0.1455  3.42362e+01  1.396e+01  2.028e+01  1.332e+00  1.895e+01  0.000e+00 -6.581e-01  1.990e+00  9.593e+00  5.059e+00  4.295e+00  0.000e+00  195.090    7.200
 0.1470  3.42378e+01  1.299e+01  2.124e+01  1.343e+00  1.990e+01  0.000e+00 -6.628e-01  2.006e+00  1.126e+01  4.395e+00  4.243e+00  0.000e+00  181.619    7.897
 0.1485  3.42392e+01  1.287e+01  2.137e+01  1.333e+00  2.003e+01  0.000e+00 -6.624e-01  1.995e+00  1.234e+01  3.766e+00  3.924e+00  0.000e+00  179.927    6.974
 0.1500  3.42370e+01  1.747e+01  1.676e+01  1.309e+00  1.546e+01  0.000e+00 -6.570e-01  1.966e+00  8.692e+00  3.315e+00  3.449e+00  0.000e+00  244.250   10.168
 0.1515  3.42360e+01  2.073e+01  1.350e+01  1.286e+00  1.222e+01  0.000e+00 -6.506e-01  1.937e+00  6.106e+00  3.173e+00  2.938e+00  0.000e+00  289.813   13.177
 0.1530  3.42381e+01  1.980e+01  1.444e+01  1.280e+00  1.316e+01  0.000e+00 -6.480e-01  1.928e+00  7.178e+00  3.474e+00  2.510e+00  0.000e+00  276.714   13.877
 0.1545  3.42380e+01  2.025e+01  1.398e+01  1.294e+00  1.269e+01  0.000e+00 -6.511e-01  1.945e+00  6.204e+00  4.214e+00  2.272e+00  0.000e+00  283.128   18.567
 0.1560  3.42358e+01  2.169e+01  1.254e+01  1.316e+00  1.123e+01  0.000e+00 -6.580e-01  1.974e+00  3.748e+00  5.205e+00  2.273e+00  0.000e+00  303.248   25.959
 0.1575  3.42370e+01  1.818e+01  1.605e+01  1.332e+00  1.472e+01  0.000e+00 -6.645e-01  1.996e+00  6.109e+00  6.159e+00  2.455e+00  0.000e+00  254.168   26.869
 0.1590  3.42395e+01  1.327e+01  2.097e+01  1.328e+00  1.964e+01  0.000e+00 -6.664e-01  1.994e+00  1.021e+01  6.761e+00  2.670e+00  0.000e+00  185.538   22.832
 0.1605  3.42381e+01  1.402e+01  2.021e+01  1.307e+00  1.891e+01  0.000e+00 -6.631e-01  1.970e+00  9.456e+00  6.680e+00  2.772e+00  0.000e+00  196.020   22.310
 0.1620  3.42363e+01  1.659e+01  1.764e+01  1.283e+00  1.636e+01  0.000e+00 -6.580e-01  1.942e+00  7.928e+00  5.754e+00  2.678e+00  0.000e+00  231.935   23.477
 0.1635  3.42380e+01  1.590e+01  1.834e+01  1.272e+00  1.707e+01  0.000e+00 -6.560e-01  1.928e+00  1.043e+01  4.262e+00  2.378e+00  0.000e+00  222.203   22.086
 0.1650  3.42388e+01  1.668e+01  1.756e+01  1.280e+00  1.628e+01  0.000e+00 -6.594e-01  1.940e+00  1.141e+01  2.949e+00  1.913e+00  0.000e+00  233.192   23.780
 0.1665  3.42363e+01  2.082e+01  1.341e+01  1.301e+00  1.211e+01  0.000e+00 -6.665e-01  1.968e+00  8.113e+00  2.611e+00  1.387e+00  0.000e+00  291.082   30.458
 0.1680  3.42363e+01  2.143e+01  1.281e+01  1.321e+00  1.148e+01  0.000e+00 -6.733e-01  1.994e+00  7.058e+00  3.480e+00  9.457e-01  0.000e+00  299.564   32.621
 0.1695  3.42389e+01  1.839e+01  1.585e+01  1.326e+00  1.453e+01  0.000e+00 -6.755e-01  2.002e+00  8.753e+00  5.050e+00  7.243e-01  0.000e+00  256.998   27.654
 0.1710  3.42382e+01  1.905e+01  1.518e+01  1.314e+00  1.387e+01  0.000e+00 -6.711e-01  1.986e+00  6.670e+00  6.438e+00  7.620e-01  0.000e+00  266.333   23.802
 0.1725  3.42359e+01  2.179e+01  1.244e+01  1.297e+00  1.115e+01  0.000e+00 -6.626e-01  1.960e+00  3.221e+00  6.927e+00  9.988e-01  0.000e+00  304.628   21.708
 0.1740  3.42372e+01  2.011e+01  1.413e+01  1.287e+00  1.284e+01  0.000e+00 -6.550e-01  1.942e+00  5.139e+00  6.359e+00  1.340e+00  0.000e+00  281.125   16.004
 0.1755  3.42389e+01  1.760e+01  1.663e+01  1.294e+00  1.534e+01  0.000e+00 -6.514e-01  1.945e+00  8.495e+00  5.146e+00  1.700e+00  0.000e+00  246.085   11.307
 0.1770  3.42369e+01  1.909e+01  1.514e+01  1.313e+00  1.383e+01  0.000e+00 -6.515e-01  1.964e+00  7.832e+00  3.989e+00  2.009e+00  0.000e+00  266.904   13.210
 0.1785  3.42359e+01  1.907e+01  1.516e+01  1.332e+00  1.383e+01  0.000e+00 -6.524e-01  1.984e+00  8.130e+00  3.481e+00  2.221e+00  0.000e+00  266.596   14.412
 0.1800  3.42385e+01  1.483e+01  1.940e+01  1.338e+00  1.807e+01  0.000e+00 -6.505e-01  1.988e+00  1.197e+01  3.750e+00  2.342e+00  0.000e+00  207.356    9.407
 0.1815  3.42389e+01  1.365e+01  2.059e+01  1.327e+00  1.926e+01  0.000e+00 -6.439e-01  1.971e+00  1.236e+01  4.467e+00  2.431e+00  0.000e+00  190.801    5.573
 0.1830  3.42362e+01  1.662e+01  1.762e+01  1.309e+00  1.631e+01  0.000e+00 -6.344e-01  1.943e+00  8.657e+00  5.106e+00  2.545e+00  0.000e+00  232.318    6.193
 0.1845  3.42367e+01  1.640e+01  1.783e+01  1.297e+00  1.653e+01  0.000e+00 -6.269e-01  1.924e+00  8.592e+00  5.235e+00  2.708e+00  0.000e+00  229.310    5.045
 0.1860  3.42391e+01  1.427e+01  1.997e+01  1.300e+00  1.867e+01  0.000e+00 -6.249e-01  1.925e+00  1.103e+01  4.735e+00  2.911e+00  0.000e+00  199.439    4.017
 0.1875  3.42378e+01  1.693e+01  1.731e+01  1.316e+00  1.599e+01  0.000e+00 -6.290e-01  1.945e+00  8.960e+00  3.898e+00  3.132e+00  0.000e+00  236.681   10.695
 0.1890  3.42356e+01  2.047e+01  1.377e+01  1.334e+00  1.244e+01  0.000e+00 -6.368e-01  1.971e+00  5.807e+00  3.301e+00  3.328e+00  0.000e+00  286.069   19.816
 0.1905  3.42375e+01  1.866e+01  1.558e+01  1.340e+00  1.424e+01  0.000e+00 -6.445e-01  1.984e+00  7.420e+00  3.382e+00  3.439e+00  0.000e+00  260.781   21.860
 0.1920  3.42390e+01  1.673e+01  1.751e+01  1.328e+00  1.618e+01  0.000e+00 -6.487e-01  1.976e+00  8.720e+00  4.044e+00  3.418e+00  0.000e+00  233.845   20.964
 0.1935  3.42366e+01  1.888e+01  1.535e+01  1.305e+00  1.405e+01  0.000e+00 -6.493e-01  1.954e+00  5.990e+00  4.795e+00  3.262e+00  0.000e+00  263.976   23.144
 0.1950  3.42360e+01  1.870e+01  1.554e+01  1.284e+00  1.425e+01  0.000e+00 -6.497e-01  1.934e+00  6.098e+00  5.142e+00  3.013e+00  0.000e+00  261.364   23.303
 0.1965  3.42388e+01  1.465e+01  1.959e+01  1.279e+00  1.831e+01  0.000e+00 -6.536e-01  1.933e+00  1.078e+01  4.800e+00  2.729e+00  0.000e+00  204.784   20.314
 0.1980  3.42387e+01  1.461e+01  1.963e+01  1.290e+00  1.834e+01  0.000e+00 -6.616e-01  1.951e+00  1.204e+01  3.827e+00  2.471e+00  0.000e+00  204.227   22.924
 0.1995  3.42359e+01  1.829e+01  1.594e+01  1.307e+00  1.464e+01  0.000e+00 -6.715e-01  1.978e+00  9.550e+00  2.790e+00  2.298e+00  0.000e+00  255.677   30.362
 0.2010  3.42366e+01  1.766e+01  1.658e+01  1.317e+00  1.526e+01  0.000e+00 -6.790e-01  1.996e+00  1.051e+01  2.499e+00  2.250e+00  0.000e+00  246.846   31.591
 0.2025  3.42390e+01  1.450e+01  1.973e+01  1.312e+00  1.842e+01  0.000e+00 -6.808e-01  1.992e+00  1.283e+01  3.300e+00  2.298e+00  0.000e+00  202.742   26.581
 0.2040  3.42377e+01  1.565e+01  1.859e+01  1.296e+00  1.729e+01  0.000e+00 -6.761e-01  1.972e+00  1.017e+01  4.778e+00  2.345e+00  0.000e+00  218.745   23.806
 0.2055  3.42361e+01  1.775e+01  1.649e+01  1.282e+00  1.520e+01  0.000e+00 -6.682e-01  1.950e+00  6.710e+00  6.206e+00  2.289e+00  0.000e+00  248.104   22.081
