# energy of co ( 0.0000 ps of eq)
         time    e_total         e_kin       e_pot  e_nonbond    e_bonded    e_boundary       e_vdw      e_elst      e_bond     e_angle   e_tors        e_oop temperature    pressure
      0.2399      2.402537      2.3890      0.0136      0.0000      0.0136      0.0000      0.0000      0.0000      0.0136      0.0000      0.0000      0.0000   400.72619     5.33074
      0.2439      2.402814      1.6705      0.7323      0.0000      0.7323      0.0000      0.0000      0.0000      0.7323      0.0000      0.0000      0.0000   280.21187   -18.05569
      0.2479      2.402535      2.3920      0.0105      0.0000      0.0105      0.0000      0.0000      0.0000      0.0105      0.0000      0.0000      0.0000   401.23383     0.33554
      0.2519      2.402817      1.6923      0.7106      0.0000      0.7106      0.0000      0.0000      0.0000      0.7106      0.0000      0.0000      0.0000   283.85785    20.75465
      0.2559      2.402533      2.3994      0.0032      0.0000      0.0032      0.0000      0.0000      0.0000      0.0032      0.0000      0.0000      0.0000   402.46715     3.98147
      0.2599      2.402818      1.6609      0.7420      0.0000      0.7420      0.0000      0.0000      0.0000      0.7420      0.0000      0.0000      0.0000   278.59275   -18.20490
      0.2639      2.402531      2.4007      0.0018      0.0000      0.0018      0.0000      0.0000      0.0000      0.0018      0.0000      0.0000      0.0000   402.69925     1.73063
      0.2679      2.402819      1.6864      0.7165      0.0000      0.7165      0.0000      0.0000      0.0000      0.7165      0.0000      0.0000      0.0000   282.86859    20.81989
      0.2719      2.402531      2.4025      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000   402.99754     2.61277
      0.2759      2.402819      1.6585      0.7443      0.0000      0.7443      0.0000      0.0000      0.0000      0.7443      0.0000      0.0000      0.0000   278.20061   -18.24446
      0.2799      2.402531      2.4022      0.0003      0.0000      0.0003      0.0000      0.0000      0.0000      0.0003      0.0000      0.0000      0.0000   402.94545     3.11744
      0.2839      2.402818      1.6877      0.7151      0.0000      0.7151      0.0000      0.0000      0.0000      0.7151      0.0000      0.0000      0.0000   283.09018    20.79972
      0.2879      2.402532      2.3984      0.0042      0.0000      0.0042      0.0000      0.0000      0.0000      0.0042      0.0000      0.0000      0.0000   402.30429     1.23131
      0.2919      2.402817      1.6635      0.7393      0.0000      0.7393      0.0000      0.0000      0.0000      0.7393      0.0000      0.0000      0.0000   279.04325   -18.17402
      0.2959      2.402534      2.3964      0.0061      0.0000      0.0061      0.0000      0.0000      0.0000      0.0061      0.0000      0.0000      0.0000   401.96996     4.48895
      0.2999      2.402815      1.6962      0.7066      0.0000      0.7066      0.0000      0.0000      0.0000      0.7066      0.0000      0.0000      0.0000   284.51816    20.69428
      0.3039      2.402536      2.3870      0.0155      0.0000      0.0155      0.0000      0.0000      0.0000      0.0155      0.0000      0.0000      0.0000   400.39882    -0.15599
      0.3079      2.402812      1.6758      0.7270      0.0000      0.7270      0.0000      0.0000      0.0000      0.7270      0.0000      0.0000      0.0000   281.10393   -17.99401
      0.3119      2.402539      2.3834      0.0191      0.0000      0.0191      0.0000      0.0000      0.0000      0.0191      0.0000      0.0000      0.0000   399.79471     5.83841
      0.3159      2.402809      1.7117      0.6911      0.0000      0.6911      0.0000      0.0000      0.0000      0.6911      0.0000      0.0000      0.0000   287.12379    20.50395
      0.3199      2.402543      2.3686      0.0339      0.0000      0.0339      0.0000      0.0000      0.0000      0.0339      0.0000      0.0000      0.0000   397.31676    -1.54199
      0.3239      2.402805      1.6951      0.7077      0.0000      0.7077      0.0000      0.0000      0.0000      0.7077      0.0000      0.0000      0.0000   284.34180   -17.70557
      0.3279      2.402548      2.3636      0.0390      0.0000      0.0390      0.0000      0.0000      0.0000      0.0390      0.0000      0.0000      0.0000   396.46558     7.15935
      0.3319      2.402800      1.7340      0.6688      0.0000      0.6688      0.0000      0.0000      0.0000      0.6688      0.0000      0.0000      0.0000   290.85464    20.22935
      0.3359      2.402553      2.3436      0.0589      0.0000      0.0589      0.0000      0.0000      0.0000      0.0589      0.0000      0.0000      0.0000   393.11727    -2.91939
      0.3399      2.402795      1.7211      0.6817      0.0000      0.6817      0.0000      0.0000      0.0000      0.6817      0.0000      0.0000      0.0000   288.69261   -17.31055
      0.3439      2.402558      2.3373      0.0653      0.0000      0.0653      0.0000      0.0000      0.0000      0.0653      0.0000      0.0000      0.0000   392.05148     8.44563
      0.3479      2.402789      1.7625      0.6403      0.0000      0.6403      0.0000      0.0000      0.0000      0.6403      0.0000      0.0000      0.0000   295.63564    19.87134
