#
# INPUTFILE /home/tmpchem/coding/compchem/input/mc/he20.mc
#
# -- INPUT DATA --
#
# MOLFILE /home/tmpchem/coding/compchem/geom/prm/he20.prm
# ENERGYOUT /home/tmpchem/coding/compchem/data/mc/he20.dat
# GEOMOUT /home/tmpchem/coding/compchem/data/mc/he20.xyz
# RANDOMSEED 747663306
# TEMPERATURE 298.150000 K
# BOUNDARY 46.860000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 2.000000 s
# ENERGYCONF 25
# GEOMCONF 100
# TOTALCONF 20000
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol] vs. configuration
#  conf        e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
   2450 -3.64792e-04 -3.648e-04  0.000e+00  0.000e+00 -3.648e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2475 -2.13964e-04 -2.140e-04  0.000e+00  0.000e+00 -2.140e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2500 -2.26940e-04 -2.269e-04  0.000e+00  0.000e+00 -2.269e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2525 -1.43755e-03 -1.438e-03  0.000e+00  0.000e+00 -1.438e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2550 -2.27704e-03 -2.277e-03  0.000e+00  0.000e+00 -2.277e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2575 -1.34900e-04 -1.349e-04  0.000e+00  0.000e+00 -1.349e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2600 -2.83896e-03 -2.839e-03  0.000e+00  0.000e+00 -2.839e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2625 -1.71859e-04 -1.719e-04  0.000e+00  0.000e+00 -1.719e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2650 -1.13833e-04 -1.138e-04  0.000e+00  0.000e+00 -1.138e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2675 -6.01402e-05 -6.014e-05  0.000e+00  0.000e+00 -6.014e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2700 -7.26345e-05 -7.263e-05  0.000e+00  0.000e+00 -7.263e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2725 -1.20012e-03 -1.200e-03  0.000e+00  0.000e+00 -1.200e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2750 -1.62369e-04 -1.624e-04  0.000e+00  0.000e+00 -1.624e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2775 -3.10870e-05 -3.109e-05  0.000e+00  0.000e+00 -3.109e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2800 -3.67556e-05 -3.676e-05  0.000e+00  0.000e+00 -3.676e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2825 -4.36904e-03 -4.369e-03  0.000e+00  0.000e+00 -4.369e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2850 -7.85756e-04 -7.858e-04  0.000e+00  0.000e+00 -7.858e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2875 -1.14342e-02 -1.143e-02  0.000e+00  0.000e+00 -1.143e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2900 -6.07919e-02 -6.079e-02  0.000e+00  0.000e+00 -6.079e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2925 -5.39217e-04 -5.392e-04  0.000e+00  0.000e+00 -5.392e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2950 -6.15448e-05 -6.154e-05  0.000e+00  0.000e+00 -6.154e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2975 -1.92565e-03 -1.926e-03  0.000e+00  0.000e+00 -1.926e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3000 -1.71366e-04 -1.714e-04  0.000e+00  0.000e+00 -1.714e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3025 -1.24484e-02 -1.245e-02  0.000e+00  0.000e+00 -1.245e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3050 -3.09455e-04 -3.095e-04  0.000e+00  0.000e+00 -3.095e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3075 -5.93231e-05 -5.932e-05  0.000e+00  0.000e+00 -5.932e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3100 -4.34528e-04 -4.345e-04  0.000e+00  0.000e+00 -4.345e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3125 -4.98502e-04 -4.985e-04  0.000e+00  0.000e+00 -4.985e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3150 -8.54710e-02 -8.547e-02  0.000e+00  0.000e+00 -8.547e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3175 -6.12580e-05 -6.126e-05  0.000e+00  0.000e+00 -6.126e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3200 -4.69348e-04 -4.693e-04  0.000e+00  0.000e+00 -4.693e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3225 -4.79470e-05 -4.795e-05  0.000e+00  0.000e+00 -4.795e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3250 -8.40364e-05 -8.404e-05  0.000e+00  0.000e+00 -8.404e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3275 -3.55992e-05 -3.560e-05  0.000e+00  0.000e+00 -3.560e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3300 -3.05244e-04 -3.052e-04  0.000e+00  0.000e+00 -3.052e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3325 -8.75522e-04 -8.755e-04  0.000e+00  0.000e+00 -8.755e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3350 -5.68255e-03 -5.683e-03  0.000e+00  0.000e+00 -5.683e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3375 -1.94283e-03 -1.943e-03  0.000e+00  0.000e+00 -1.943e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3400 -2.64747e-04 -2.647e-04  0.000e+00  0.000e+00 -2.647e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3425 -1.32637e-02 -1.326e-02  0.000e+00  0.000e+00 -1.326e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3450 -1.13482e-04 -1.135e-04  0.000e+00  0.000e+00 -1.135e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3475 -1.01743e-02 -1.017e-02  0.000e+00  0.000e+00 -1.017e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3500 -2.23555e-03 -2.236e-03  0.000e+00  0.000e+00 -2.236e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3525 -1.59855e-04 -1.599e-04  0.000e+00  0.000e+00 -1.599e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3550 -1.78873e-05 -1.789e-05  0.000e+00  0.000e+00 -1.789e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3575 -1.19904e-04 -1.199e-04  0.000e+00  0.000e+00 -1.199e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3600 -5.93868e-05 -5.939e-05  0.000e+00  0.000e+00 -5.939e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3625 -2.84547e-04 -2.845e-04  0.000e+00  0.000e+00 -2.845e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3650 -1.13743e-04 -1.137e-04  0.000e+00  0.000e+00 -1.137e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3675 -1.38143e-04 -1.381e-04  0.000e+00  0.000e+00 -1.381e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3700 -1.15603e-03 -1.156e-03  0.000e+00  0.000e+00 -1.156e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3725 -9.04256e-02 -9.043e-02  0.000e+00  0.000e+00 -9.043e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3750 -1.50480e-03 -1.505e-03  0.000e+00  0.000e+00 -1.505e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3775 -1.07141e-04 -1.071e-04  0.000e+00  0.000e+00 -1.071e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3800 -1.83926e-04 -1.839e-04  0.000e+00  0.000e+00 -1.839e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3825 -1.97631e-05 -1.976e-05  0.000e+00  0.000e+00 -1.976e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3850 -5.93291e-05 -5.933e-05  0.000e+00  0.000e+00 -5.933e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3875 -1.16041e-05 -1.160e-05  0.000e+00  0.000e+00 -1.160e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3900 -1.04456e-04 -1.045e-04  0.000e+00  0.000e+00 -1.045e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3925 -1.15598e-04 -1.156e-04  0.000e+00  0.000e+00 -1.156e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3950  2.09536e-02 -1.289e-05  0.000e+00  2.097e-02 -1.289e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
