#
# INPUTFILE /home/tmpchem/coding/compchem/input/mc/lif.mc
#
# -- INPUT DATA --
#
# MOLFILE /home/tmpchem/coding/compchem/geom/prm/lif.prm
# ENERGYOUT /home/tmpchem/coding/compchem/data/mc/lif.dat
# GEOMOUT /home/tmpchem/coding/compchem/data/mc/lif.xyz
# RANDOMSEED 1589347151
# TEMPERATURE 0.000000 K
# BOUNDARY 22.000000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE cube
# STATUSTIME 1.000000 s
# ENERGYCONF 2
# GEOMCONF 1
# TOTALCONF 1000
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol] vs. configuration
#  conf        e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
    162 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    164 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    166 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    168 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    170 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    172 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    174 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    176 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    178 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    180 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    182 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    184 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    186 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    188 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
