# energy [kcal/mol] of co
#  conf       e_pot  e_nonbond   e_bonded  e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
    144  4.23365e-02  0.000e+00  4.234e-02  0.000e+00  0.000e+00  0.000e+00  4.234e-02  0.000e+00  0.000e+00  0.000e+00
    145  1.35893e+00  0.000e+00  1.359e+00  0.000e+00  0.000e+00  0.000e+00  1.359e+00  0.000e+00  0.000e+00  0.000e+00
    146  3.42184e-01  0.000e+00  3.422e-01  0.000e+00  0.000e+00  0.000e+00  3.422e-01  0.000e+00  0.000e+00  0.000e+00
    147  7.45858e-02  0.000e+00  7.459e-02  0.000e+00  0.000e+00  0.000e+00  7.459e-02  0.000e+00  0.000e+00  0.000e+00
    148  1.88694e-01  0.000e+00  1.887e-01  0.000e+00  0.000e+00  0.000e+00  1.887e-01  0.000e+00  0.000e+00  0.000e+00
    149  1.78398e-02  0.000e+00  1.784e-02  0.000e+00  0.000e+00  0.000e+00  1.784e-02  0.000e+00  0.000e+00  0.000e+00
    150  1.48095e-02  0.000e+00  1.481e-02  0.000e+00  0.000e+00  0.000e+00  1.481e-02  0.000e+00  0.000e+00  0.000e+00
    151  4.85507e-01  0.000e+00  4.855e-01  0.000e+00  0.000e+00  0.000e+00  4.855e-01  0.000e+00  0.000e+00  0.000e+00
    152  2.66837e-02  0.000e+00  2.668e-02  0.000e+00  0.000e+00  0.000e+00  2.668e-02  0.000e+00  0.000e+00  0.000e+00
    153  4.81648e-01  0.000e+00  4.816e-01  0.000e+00  0.000e+00  0.000e+00  4.816e-01  0.000e+00  0.000e+00  0.000e+00
    154  1.10846e-01  0.000e+00  1.108e-01  0.000e+00  0.000e+00  0.000e+00  1.108e-01  0.000e+00  0.000e+00  0.000e+00
    155  1.25095e+00  0.000e+00  1.251e+00  0.000e+00  0.000e+00  0.000e+00  1.251e+00  0.000e+00  0.000e+00  0.000e+00
    156  6.13794e-02  0.000e+00  6.138e-02  0.000e+00  0.000e+00  0.000e+00  6.138e-02  0.000e+00  0.000e+00  0.000e+00
    157  3.61566e-01  0.000e+00  3.616e-01  0.000e+00  0.000e+00  0.000e+00  3.616e-01  0.000e+00  0.000e+00  0.000e+00
    158  4.14553e-07  0.000e+00  4.146e-07  0.000e+00  0.000e+00  0.000e+00  4.146e-07  0.000e+00  0.000e+00  0.000e+00
    159  1.00022e-02  0.000e+00  1.000e-02  0.000e+00  0.000e+00  0.000e+00  1.000e-02  0.000e+00  0.000e+00  0.000e+00
    160  2.10801e-01  0.000e+00  2.108e-01  0.000e+00  0.000e+00  0.000e+00  2.108e-01  0.000e+00  0.000e+00  0.000e+00
    161  3.86302e-01  0.000e+00  3.863e-01  0.000e+00  0.000e+00  0.000e+00  3.863e-01  0.000e+00  0.000e+00  0.000e+00
    162  1.73094e-05  0.000e+00  1.731e-05  0.000e+00  0.000e+00  0.000e+00  1.731e-05  0.000e+00  0.000e+00  0.000e+00
    163  2.60739e-03  0.000e+00  2.607e-03  0.000e+00  0.000e+00  0.000e+00  2.607e-03  0.000e+00  0.000e+00  0.000e+00
    164  8.29518e-03  0.000e+00  8.295e-03  0.000e+00  0.000e+00  0.000e+00  8.295e-03  0.000e+00  0.000e+00  0.000e+00
    165  4.80543e-01  0.000e+00  4.805e-01  0.000e+00  0.000e+00  0.000e+00  4.805e-01  0.000e+00  0.000e+00  0.000e+00
    166  7.00719e-01  0.000e+00  7.007e-01  0.000e+00  0.000e+00  0.000e+00  7.007e-01  0.000e+00  0.000e+00  0.000e+00
    167  4.55959e-01  0.000e+00  4.560e-01  0.000e+00  0.000e+00  0.000e+00  4.560e-01  0.000e+00  0.000e+00  0.000e+00
    168  4.90641e-01  0.000e+00  4.906e-01  0.000e+00  0.000e+00  0.000e+00  4.906e-01  0.000e+00  0.000e+00  0.000e+00
    169  2.34309e-01  0.000e+00  2.343e-01  0.000e+00  0.000e+00  0.000e+00  2.343e-01  0.000e+00  0.000e+00  0.000e+00
    170  2.60129e-03  0.000e+00  2.601e-03  0.000e+00  0.000e+00  0.000e+00  2.601e-03  0.000e+00  0.000e+00  0.000e+00
    171  6.36104e-02  0.000e+00  6.361e-02  0.000e+00  0.000e+00  0.000e+00  6.361e-02  0.000e+00  0.000e+00  0.000e+00
    172  9.81204e-02  0.000e+00  9.812e-02  0.000e+00  0.000e+00  0.000e+00  9.812e-02  0.000e+00  0.000e+00  0.000e+00
    173  3.54277e-01  0.000e+00  3.543e-01  0.000e+00  0.000e+00  0.000e+00  3.543e-01  0.000e+00  0.000e+00  0.000e+00
    174  6.50316e-01  0.000e+00  6.503e-01  0.000e+00  0.000e+00  0.000e+00  6.503e-01  0.000e+00  0.000e+00  0.000e+00
    175  3.38464e-01  0.000e+00  3.385e-01  0.000e+00  0.000e+00  0.000e+00  3.385e-01  0.000e+00  0.000e+00  0.000e+00
    176  7.38142e-03  0.000e+00  7.381e-03  0.000e+00  0.000e+00  0.000e+00  7.381e-03  0.000e+00  0.000e+00  0.000e+00
    177  1.40086e-01  0.000e+00  1.401e-01  0.000e+00  0.000e+00  0.000e+00  1.401e-01  0.000e+00  0.000e+00  0.000e+00
    178  1.21648e-02  0.000e+00  1.216e-02  0.000e+00  0.000e+00  0.000e+00  1.216e-02  0.000e+00  0.000e+00  0.000e+00
    179  1.06752e-01  0.000e+00  1.068e-01  0.000e+00  0.000e+00  0.000e+00  1.068e-01  0.000e+00  0.000e+00  0.000e+00
    180  6.66430e-02  0.000e+00  6.664e-02  0.000e+00  0.000e+00  0.000e+00  6.664e-02  0.000e+00  0.000e+00  0.000e+00
    181  7.16986e-01  0.000e+00  7.170e-01  0.000e+00  0.000e+00  0.000e+00  7.170e-01  0.000e+00  0.000e+00  0.000e+00
    182  4.78501e-01  0.000e+00  4.785e-01  0.000e+00  0.000e+00  0.000e+00  4.785e-01  0.000e+00  0.000e+00  0.000e+00
    183  6.57167e-01  0.000e+00  6.572e-01  0.000e+00  0.000e+00  0.000e+00  6.572e-01  0.000e+00  0.000e+00  0.000e+00
    184  7.12691e-02  0.000e+00  7.127e-02  0.000e+00  0.000e+00  0.000e+00  7.127e-02  0.000e+00  0.000e+00  0.000e+00
