# energy [kcal/mol] of hf
#  conf       e_pot  e_nonbond   e_bonded  e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
    180  1.80612e-02  0.000e+00  1.806e-02  0.000e+00  0.000e+00  0.000e+00  1.806e-02  0.000e+00  0.000e+00  0.000e+00
    181  1.09710e-03  0.000e+00  1.097e-03  0.000e+00  0.000e+00  0.000e+00  1.097e-03  0.000e+00  0.000e+00  0.000e+00
    182  1.80787e-04  0.000e+00  1.808e-04  0.000e+00  0.000e+00  0.000e+00  1.808e-04  0.000e+00  0.000e+00  0.000e+00
    183  1.39222e-04  0.000e+00  1.392e-04  0.000e+00  0.000e+00  0.000e+00  1.392e-04  0.000e+00  0.000e+00  0.000e+00
    184  1.33317e-04  0.000e+00  1.333e-04  0.000e+00  0.000e+00  0.000e+00  1.333e-04  0.000e+00  0.000e+00  0.000e+00
    185  1.10883e-03  0.000e+00  1.109e-03  0.000e+00  0.000e+00  0.000e+00  1.109e-03  0.000e+00  0.000e+00  0.000e+00
    186  9.52603e-03  0.000e+00  9.526e-03  0.000e+00  0.000e+00  0.000e+00  9.526e-03  0.000e+00  0.000e+00  0.000e+00
    187  3.11190e-03  0.000e+00  3.112e-03  0.000e+00  0.000e+00  0.000e+00  3.112e-03  0.000e+00  0.000e+00  0.000e+00
    188  3.92356e-04  0.000e+00  3.924e-04  0.000e+00  0.000e+00  0.000e+00  3.924e-04  0.000e+00  0.000e+00  0.000e+00
    189  8.14681e-03  0.000e+00  8.147e-03  0.000e+00  0.000e+00  0.000e+00  8.147e-03  0.000e+00  0.000e+00  0.000e+00
    190  5.79033e-03  0.000e+00  5.790e-03  0.000e+00  0.000e+00  0.000e+00  5.790e-03  0.000e+00  0.000e+00  0.000e+00
    191  2.57892e-04  0.000e+00  2.579e-04  0.000e+00  0.000e+00  0.000e+00  2.579e-04  0.000e+00  0.000e+00  0.000e+00
    192  2.34504e-03  0.000e+00  2.345e-03  0.000e+00  0.000e+00  0.000e+00  2.345e-03  0.000e+00  0.000e+00  0.000e+00
    193  8.85316e-03  0.000e+00  8.853e-03  0.000e+00  0.000e+00  0.000e+00  8.853e-03  0.000e+00  0.000e+00  0.000e+00
    194  6.02189e-03  0.000e+00  6.022e-03  0.000e+00  0.000e+00  0.000e+00  6.022e-03  0.000e+00  0.000e+00  0.000e+00
    195  9.85818e-04  0.000e+00  9.858e-04  0.000e+00  0.000e+00  0.000e+00  9.858e-04  0.000e+00  0.000e+00  0.000e+00
    196  3.20548e-03  0.000e+00  3.205e-03  0.000e+00  0.000e+00  0.000e+00  3.205e-03  0.000e+00  0.000e+00  0.000e+00
    197  1.23003e-02  0.000e+00  1.230e-02  0.000e+00  0.000e+00  0.000e+00  1.230e-02  0.000e+00  0.000e+00  0.000e+00
    198  1.90983e-03  0.000e+00  1.910e-03  0.000e+00  0.000e+00  0.000e+00  1.910e-03  0.000e+00  0.000e+00  0.000e+00
    199  3.04329e-03  0.000e+00  3.043e-03  0.000e+00  0.000e+00  0.000e+00  3.043e-03  0.000e+00  0.000e+00  0.000e+00
    200  1.35275e-02  0.000e+00  1.353e-02  0.000e+00  0.000e+00  0.000e+00  1.353e-02  0.000e+00  0.000e+00  0.000e+00
    201  1.08832e-03  0.000e+00  1.088e-03  0.000e+00  0.000e+00  0.000e+00  1.088e-03  0.000e+00  0.000e+00  0.000e+00
    202  1.83703e-04  0.000e+00  1.837e-04  0.000e+00  0.000e+00  0.000e+00  1.837e-04  0.000e+00  0.000e+00  0.000e+00
    203  2.05872e-04  0.000e+00  2.059e-04  0.000e+00  0.000e+00  0.000e+00  2.059e-04  0.000e+00  0.000e+00  0.000e+00
    204  3.61735e-03  0.000e+00  3.617e-03  0.000e+00  0.000e+00  0.000e+00  3.617e-03  0.000e+00  0.000e+00  0.000e+00
    205  5.91484e-03  0.000e+00  5.915e-03  0.000e+00  0.000e+00  0.000e+00  5.915e-03  0.000e+00  0.000e+00  0.000e+00
    206  1.04692e-02  0.000e+00  1.047e-02  0.000e+00  0.000e+00  0.000e+00  1.047e-02  0.000e+00  0.000e+00  0.000e+00
    207  2.87706e-03  0.000e+00  2.877e-03  0.000e+00  0.000e+00  0.000e+00  2.877e-03  0.000e+00  0.000e+00  0.000e+00
    208  2.66268e-03  0.000e+00  2.663e-03  0.000e+00  0.000e+00  0.000e+00  2.663e-03  0.000e+00  0.000e+00  0.000e+00
    209  6.78059e-04  0.000e+00  6.781e-04  0.000e+00  0.000e+00  0.000e+00  6.781e-04  0.000e+00  0.000e+00  0.000e+00
    210  1.63705e-02  0.000e+00  1.637e-02  0.000e+00  0.000e+00  0.000e+00  1.637e-02  0.000e+00  0.000e+00  0.000e+00
    211  2.50341e-02  0.000e+00  2.503e-02  0.000e+00  0.000e+00  0.000e+00  2.503e-02  0.000e+00  0.000e+00  0.000e+00
    212  2.58140e-02  0.000e+00  2.581e-02  0.000e+00  0.000e+00  0.000e+00  2.581e-02  0.000e+00  0.000e+00  0.000e+00
    213  1.82527e-02  0.000e+00  1.825e-02  0.000e+00  0.000e+00  0.000e+00  1.825e-02  0.000e+00  0.000e+00  0.000e+00
    214  2.27071e-02  0.000e+00  2.271e-02  0.000e+00  0.000e+00  0.000e+00  2.271e-02  0.000e+00  0.000e+00  0.000e+00
    215  4.00742e-04  0.000e+00  4.007e-04  0.000e+00  0.000e+00  0.000e+00  4.007e-04  0.000e+00  0.000e+00  0.000e+00
    216  2.21600e-03  0.000e+00  2.216e-03  0.000e+00  0.000e+00  0.000e+00  2.216e-03  0.000e+00  0.000e+00  0.000e+00
    217  5.11744e-04  0.000e+00  5.117e-04  0.000e+00  0.000e+00  0.000e+00  5.117e-04  0.000e+00  0.000e+00  0.000e+00
    218  5.46134e-06  0.000e+00  5.461e-06  0.000e+00  0.000e+00  0.000e+00  5.461e-06  0.000e+00  0.000e+00  0.000e+00
    219  1.11382e-03  0.000e+00  1.114e-03  0.000e+00  0.000e+00  0.000e+00  1.114e-03  0.000e+00  0.000e+00  0.000e+00
    220  2.70052e-03  0.000e+00  2.701e-03  0.000e+00  0.000e+00  0.000e+00  2.701e-03  0.000e+00  0.000e+00  0.000e+00
    221  1.00563e-02  0.000e+00  1.006e-02  0.000e+00  0.000e+00  0.000e+00  1.006e-02  0.000e+00  0.000e+00  0.000e+00
    222  3.79799e-03  0.000e+00  3.798e-03  0.000e+00  0.000e+00  0.000e+00  3.798e-03  0.000e+00  0.000e+00  0.000e+00
    223  2.80007e-03  0.000e+00  2.800e-03  0.000e+00  0.000e+00  0.000e+00  2.800e-03  0.000e+00  0.000e+00  0.000e+00
    224  1.90934e-02  0.000e+00  1.909e-02  0.000e+00  0.000e+00  0.000e+00  1.909e-02  0.000e+00  0.000e+00  0.000e+00
    225  6.34745e-03  0.000e+00  6.347e-03  0.000e+00  0.000e+00  0.000e+00  6.347e-03  0.000e+00  0.000e+00  0.000e+00
    226  3.66134e-03  0.000e+00  3.661e-03  0.000e+00  0.000e+00  0.000e+00  3.661e-03  0.000e+00  0.000e+00  0.000e+00
    227  2.62062e-04  0.000e+00  2.621e-04  0.000e+00  0.000e+00  0.000e+00  2.621e-04  0.000e+00  0.000e+00  0.000e+00
    228  2.85291e-03  0.000e+00  2.853e-03  0.000e+00  0.000e+00  0.000e+00  2.853e-03  0.000e+00  0.000e+00  0.000e+00
    229  1.29392e-04  0.000e+00  1.294e-04  0.000e+00  0.000e+00  0.000e+00  1.294e-04  0.000e+00  0.000e+00  0.000e+00
    230  6.40430e-04  0.000e+00  6.404e-04  0.000e+00  0.000e+00  0.000e+00  6.404e-04  0.000e+00  0.000e+00  0.000e+00
    231  4.63559e-03  0.000e+00  4.636e-03  0.000e+00  0.000e+00  0.000e+00  4.636e-03  0.000e+00  0.000e+00  0.000e+00
    232  2.26515e-03  0.000e+00  2.265e-03  0.000e+00  0.000e+00  0.000e+00  2.265e-03  0.000e+00  0.000e+00  0.000e+00
    233  5.81512e-04  0.000e+00  5.815e-04  0.000e+00  0.000e+00  0.000e+00  5.815e-04  0.000e+00  0.000e+00  0.000e+00
    234  1.77135e-02  0.000e+00  1.771e-02  0.000e+00  0.000e+00  0.000e+00  1.771e-02  0.000e+00  0.000e+00  0.000e+00
    235  6.29414e-03  0.000e+00  6.294e-03  0.000e+00  0.000e+00  0.000e+00  6.294e-03  0.000e+00  0.000e+00  0.000e+00
    236  1.76012e-02  0.000e+00  1.760e-02  0.000e+00  0.000e+00  0.000e+00  1.760e-02  0.000e+00  0.000e+00  0.000e+00
    237  5.39035e-03  0.000e+00  5.390e-03  0.000e+00  0.000e+00  0.000e+00  5.390e-03  0.000e+00  0.000e+00  0.000e+00
    238  7.87285e-03  0.000e+00  7.873e-03  0.000e+00  0.000e+00  0.000e+00  7.873e-03  0.000e+00  0.000e+00  0.000e+00
    239  9.02516e-04  0.000e+00  9.025e-04  0.000e+00  0.000e+00  0.000e+00  9.025e-04  0.000e+00  0.000e+00  0.000e+00
    240  7.08434e-03  0.000e+00  7.084e-03  0.000e+00  0.000e+00  0.000e+00  7.084e-03  0.000e+00  0.000e+00  0.000e+00
    241  2.98454e-03  0.000e+00  2.985e-03  0.000e+00  0.000e+00  0.000e+00  2.985e-03  0.000e+00  0.000e+00  0.000e+00
    242  3.56412e-03  0.000e+00  3.564e-03  0.000e+00  0.000e+00  0.000e+00  3.564e-03  0.000e+00  0.000e+00  0.000e+00
    243  3.78809e-04  0.000e+00  3.788e-04  0.000e+00  0.000e+00  0.000e+00  3.788e-04  0.000e+00  0.000e+00  0.000e+00
    244  2.39155e-03  0.000e+00  2.392e-03  0.000e+00  0.000e+00  0.000e+00  2.392e-03  0.000e+00  0.000e+00  0.000e+00
    245  1.47520e-04  0.000e+00  1.475e-04  0.000e+00  0.000e+00  0.000e+00  1.475e-04  0.000e+00  0.000e+00  0.000e+00
    246  7.07061e-03  0.000e+00  7.071e-03  0.000e+00  0.000e+00  0.000e+00  7.071e-03  0.000e+00  0.000e+00  0.000e+00
    247  7.08269e-03  0.000e+00  7.083e-03  0.000e+00  0.000e+00  0.000e+00  7.083e-03  0.000e+00  0.000e+00  0.000e+00
    248  4.93874e-03  0.000e+00  4.939e-03  0.000e+00  0.000e+00  0.000e+00  4.939e-03  0.000e+00  0.000e+00  0.000e+00
    249  1.73988e-03  0.000e+00  1.740e-03  0.000e+00  0.000e+00  0.000e+00  1.740e-03  0.000e+00  0.000e+00  0.000e+00
    250  3.43141e-04  0.000e+00  3.431e-04  0.000e+00  0.000e+00  0.000e+00  3.431e-04  0.000e+00  0.000e+00  0.000e+00
    251  1.37785e-02  0.000e+00  1.378e-02  0.000e+00  0.000e+00  0.000e+00  1.378e-02  0.000e+00  0.000e+00  0.000e+00
    252  2.07017e-07  0.000e+00  2.070e-07  0.000e+00  0.000e+00  0.000e+00  2.070e-07  0.000e+00  0.000e+00  0.000e+00
    253  4.90518e-04  0.000e+00  4.905e-04  0.000e+00  0.000e+00  0.000e+00  4.905e-04  0.000e+00  0.000e+00  0.000e+00
    254  1.89124e-02  0.000e+00  1.891e-02  0.000e+00  0.000e+00  0.000e+00  1.891e-02  0.000e+00  0.000e+00  0.000e+00
    255  1.90097e-02  0.000e+00  1.901e-02  0.000e+00  0.000e+00  0.000e+00  1.901e-02  0.000e+00  0.000e+00  0.000e+00
    256  1.41658e-07  0.000e+00  1.417e-07  0.000e+00  0.000e+00  0.000e+00  1.417e-07  0.000e+00  0.000e+00  0.000e+00
    257  6.63004e-03  0.000e+00  6.630e-03  0.000e+00  0.000e+00  0.000e+00  6.630e-03  0.000e+00  0.000e+00  0.000e+00
    258  5.14596e-06  0.000e+00  5.146e-06  0.000e+00  0.000e+00  0.000e+00  5.146e-06  0.000e+00  0.000e+00  0.000e+00
    259  2.64414e-03  0.000e+00  2.644e-03  0.000e+00  0.000e+00  0.000e+00  2.644e-03  0.000e+00  0.000e+00  0.000e+00
    260  1.98835e-03  0.000e+00  1.988e-03  0.000e+00  0.000e+00  0.000e+00  1.988e-03  0.000e+00  0.000e+00  0.000e+00
    261  4.91789e-03  0.000e+00  4.918e-03  0.000e+00  0.000e+00  0.000e+00  4.918e-03  0.000e+00  0.000e+00  0.000e+00
    262  3.81343e-03  0.000e+00  3.813e-03  0.000e+00  0.000e+00  0.000e+00  3.813e-03  0.000e+00  0.000e+00  0.000e+00
    263  1.88944e-02  0.000e+00  1.889e-02  0.000e+00  0.000e+00  0.000e+00  1.889e-02  0.000e+00  0.000e+00  0.000e+00
    264  1.21200e-02  0.000e+00  1.212e-02  0.000e+00  0.000e+00  0.000e+00  1.212e-02  0.000e+00  0.000e+00  0.000e+00
    265  8.90189e-03  0.000e+00  8.902e-03  0.000e+00  0.000e+00  0.000e+00  8.902e-03  0.000e+00  0.000e+00  0.000e+00
    266  1.57571e-02  0.000e+00  1.576e-02  0.000e+00  0.000e+00  0.000e+00  1.576e-02  0.000e+00  0.000e+00  0.000e+00
    267  8.06152e-04  0.000e+00  8.062e-04  0.000e+00  0.000e+00  0.000e+00  8.062e-04  0.000e+00  0.000e+00  0.000e+00
    268  1.43126e-03  0.000e+00  1.431e-03  0.000e+00  0.000e+00  0.000e+00  1.431e-03  0.000e+00  0.000e+00  0.000e+00
    269  5.19973e-05  0.000e+00  5.200e-05  0.000e+00  0.000e+00  0.000e+00  5.200e-05  0.000e+00  0.000e+00  0.000e+00
    270  6.31405e-03  0.000e+00  6.314e-03  0.000e+00  0.000e+00  0.000e+00  6.314e-03  0.000e+00  0.000e+00  0.000e+00
    271  6.24321e-03  0.000e+00  6.243e-03  0.000e+00  0.000e+00  0.000e+00  6.243e-03  0.000e+00  0.000e+00  0.000e+00
    272  7.81856e-04  0.000e+00  7.819e-04  0.000e+00  0.000e+00  0.000e+00  7.819e-04  0.000e+00  0.000e+00  0.000e+00
    273  7.80785e-04  0.000e+00  7.808e-04  0.000e+00  0.000e+00  0.000e+00  7.808e-04  0.000e+00  0.000e+00  0.000e+00
    274  1.79089e-02  0.000e+00  1.791e-02  0.000e+00  0.000e+00  0.000e+00  1.791e-02  0.000e+00  0.000e+00  0.000e+00
    275  2.59201e-04  0.000e+00  2.592e-04  0.000e+00  0.000e+00  0.000e+00  2.592e-04  0.000e+00  0.000e+00  0.000e+00
    276  2.64013e-03  0.000e+00  2.640e-03  0.000e+00  0.000e+00  0.000e+00  2.640e-03  0.000e+00  0.000e+00  0.000e+00
    277  5.22675e-03  0.000e+00  5.227e-03  0.000e+00  0.000e+00  0.000e+00  5.227e-03  0.000e+00  0.000e+00  0.000e+00
    278  3.80149e-04  0.000e+00  3.801e-04  0.000e+00  0.000e+00  0.000e+00  3.801e-04  0.000e+00  0.000e+00  0.000e+00
    279  1.00438e-04  0.000e+00  1.004e-04  0.000e+00  0.000e+00  0.000e+00  1.004e-04  0.000e+00  0.000e+00  0.000e+00
    280  4.35447e-05  0.000e+00  4.354e-05  0.000e+00  0.000e+00  0.000e+00  4.354e-05  0.000e+00  0.000e+00  0.000e+00
    281  3.51173e-04  0.000e+00  3.512e-04  0.000e+00  0.000e+00  0.000e+00  3.512e-04  0.000e+00  0.000e+00  0.000e+00
    282  8.34009e-03  0.000e+00  8.340e-03  0.000e+00  0.000e+00  0.000e+00  8.340e-03  0.000e+00  0.000e+00  0.000e+00
    283  1.40814e-04  0.000e+00  1.408e-04  0.000e+00  0.000e+00  0.000e+00  1.408e-04  0.000e+00  0.000e+00  0.000e+00
    284  3.06920e-05  0.000e+00  3.069e-05  0.000e+00  0.000e+00  0.000e+00  3.069e-05  0.000e+00  0.000e+00  0.000e+00
    285  2.29662e-05  0.000e+00  2.297e-05  0.000e+00  0.000e+00  0.000e+00  2.297e-05  0.000e+00  0.000e+00  0.000e+00
    286  1.26800e-02  0.000e+00  1.268e-02  0.000e+00  0.000e+00  0.000e+00  1.268e-02  0.000e+00  0.000e+00  0.000e+00
    287  8.53747e-04  0.000e+00  8.537e-04  0.000e+00  0.000e+00  0.000e+00  8.537e-04  0.000e+00  0.000e+00  0.000e+00
    288  1.07808e-02  0.000e+00  1.078e-02  0.000e+00  0.000e+00  0.000e+00  1.078e-02  0.000e+00  0.000e+00  0.000e+00
    289  1.62908e-02  0.000e+00  1.629e-02  0.000e+00  0.000e+00  0.000e+00  1.629e-02  0.000e+00  0.000e+00  0.000e+00
    290  7.05129e-03  0.000e+00  7.051e-03  0.000e+00  0.000e+00  0.000e+00  7.051e-03  0.000e+00  0.000e+00  0.000e+00
    291  1.81391e-06  0.000e+00  1.814e-06  0.000e+00  0.000e+00  0.000e+00  1.814e-06  0.000e+00  0.000e+00  0.000e+00
    292  9.61670e-03  0.000e+00  9.617e-03  0.000e+00  0.000e+00  0.000e+00  9.617e-03  0.000e+00  0.000e+00  0.000e+00
    293  5.76286e-03  0.000e+00  5.763e-03  0.000e+00  0.000e+00  0.000e+00  5.763e-03  0.000e+00  0.000e+00  0.000e+00
    294  1.10370e-02  0.000e+00  1.104e-02  0.000e+00  0.000e+00  0.000e+00  1.104e-02  0.000e+00  0.000e+00  0.000e+00
    295  1.39117e-02  0.000e+00  1.391e-02  0.000e+00  0.000e+00  0.000e+00  1.391e-02  0.000e+00  0.000e+00  0.000e+00
    296  4.43552e-04  0.000e+00  4.436e-04  0.000e+00  0.000e+00  0.000e+00  4.436e-04  0.000e+00  0.000e+00  0.000e+00
    297  2.17106e-02  0.000e+00  2.171e-02  0.000e+00  0.000e+00  0.000e+00  2.171e-02  0.000e+00  0.000e+00  0.000e+00
    298  1.09193e-02  0.000e+00  1.092e-02  0.000e+00  0.000e+00  0.000e+00  1.092e-02  0.000e+00  0.000e+00  0.000e+00
    299  1.61769e-02  0.000e+00  1.618e-02  0.000e+00  0.000e+00  0.000e+00  1.618e-02  0.000e+00  0.000e+00  0.000e+00
    300  9.00516e-03  0.000e+00  9.005e-03  0.000e+00  0.000e+00  0.000e+00  9.005e-03  0.000e+00  0.000e+00  0.000e+00
    301  6.36341e-04  0.000e+00  6.363e-04  0.000e+00  0.000e+00  0.000e+00  6.363e-04  0.000e+00  0.000e+00  0.000e+00
    302  2.98184e-03  0.000e+00  2.982e-03  0.000e+00  0.000e+00  0.000e+00  2.982e-03  0.000e+00  0.000e+00  0.000e+00
    303  3.53486e-03  0.000e+00  3.535e-03  0.000e+00  0.000e+00  0.000e+00  3.535e-03  0.000e+00  0.000e+00  0.000e+00
    304  6.80238e-03  0.000e+00  6.802e-03  0.000e+00  0.000e+00  0.000e+00  6.802e-03  0.000e+00  0.000e+00  0.000e+00
    305  2.26298e-03  0.000e+00  2.263e-03  0.000e+00  0.000e+00  0.000e+00  2.263e-03  0.000e+00  0.000e+00  0.000e+00
    306  1.05835e-04  0.000e+00  1.058e-04  0.000e+00  0.000e+00  0.000e+00  1.058e-04  0.000e+00  0.000e+00  0.000e+00
    307  1.24421e-02  0.000e+00  1.244e-02  0.000e+00  0.000e+00  0.000e+00  1.244e-02  0.000e+00  0.000e+00  0.000e+00
    308  4.04297e-03  0.000e+00  4.043e-03  0.000e+00  0.000e+00  0.000e+00  4.043e-03  0.000e+00  0.000e+00  0.000e+00
    309  2.58859e-05  0.000e+00  2.589e-05  0.000e+00  0.000e+00  0.000e+00  2.589e-05  0.000e+00  0.000e+00  0.000e+00
    310  3.19626e-03  0.000e+00  3.196e-03  0.000e+00  0.000e+00  0.000e+00  3.196e-03  0.000e+00  0.000e+00  0.000e+00
    311  6.97180e-03  0.000e+00  6.972e-03  0.000e+00  0.000e+00  0.000e+00  6.972e-03  0.000e+00  0.000e+00  0.000e+00
    312  3.67093e-03  0.000e+00  3.671e-03  0.000e+00  0.000e+00  0.000e+00  3.671e-03  0.000e+00  0.000e+00  0.000e+00
    313  7.96885e-03  0.000e+00  7.969e-03  0.000e+00  0.000e+00  0.000e+00  7.969e-03  0.000e+00  0.000e+00  0.000e+00
    314  3.42727e-05  0.000e+00  3.427e-05  0.000e+00  0.000e+00  0.000e+00  3.427e-05  0.000e+00  0.000e+00  0.000e+00
    315  3.76208e-05  0.000e+00  3.762e-05  0.000e+00  0.000e+00  0.000e+00  3.762e-05  0.000e+00  0.000e+00  0.000e+00
    316  1.69415e-03  0.000e+00  1.694e-03  0.000e+00  0.000e+00  0.000e+00  1.694e-03  0.000e+00  0.000e+00  0.000e+00
    317  1.67820e-04  0.000e+00  1.678e-04  0.000e+00  0.000e+00  0.000e+00  1.678e-04  0.000e+00  0.000e+00  0.000e+00
    318  9.77822e-04  0.000e+00  9.778e-04  0.000e+00  0.000e+00  0.000e+00  9.778e-04  0.000e+00  0.000e+00  0.000e+00
    319  3.66693e-03  0.000e+00  3.667e-03  0.000e+00  0.000e+00  0.000e+00  3.667e-03  0.000e+00  0.000e+00  0.000e+00
    320  1.02752e-02  0.000e+00  1.028e-02  0.000e+00  0.000e+00  0.000e+00  1.028e-02  0.000e+00  0.000e+00  0.000e+00
    321  4.83148e-03  0.000e+00  4.831e-03  0.000e+00  0.000e+00  0.000e+00  4.831e-03  0.000e+00  0.000e+00  0.000e+00
    322  3.54115e-04  0.000e+00  3.541e-04  0.000e+00  0.000e+00  0.000e+00  3.541e-04  0.000e+00  0.000e+00  0.000e+00
    323  8.60978e-03  0.000e+00  8.610e-03  0.000e+00  0.000e+00  0.000e+00  8.610e-03  0.000e+00  0.000e+00  0.000e+00
    324  8.77761e-03  0.000e+00  8.778e-03  0.000e+00  0.000e+00  0.000e+00  8.778e-03  0.000e+00  0.000e+00  0.000e+00
    325  1.03866e-04  0.000e+00  1.039e-04  0.000e+00  0.000e+00  0.000e+00  1.039e-04  0.000e+00  0.000e+00  0.000e+00
    326  8.20567e-05  0.000e+00  8.206e-05  0.000e+00  0.000e+00  0.000e+00  8.206e-05  0.000e+00  0.000e+00  0.000e+00
    327  8.57210e-05  0.000e+00  8.572e-05  0.000e+00  0.000e+00  0.000e+00  8.572e-05  0.000e+00  0.000e+00  0.000e+00
    328  9.85382e-04  0.000e+00  9.854e-04  0.000e+00  0.000e+00  0.000e+00  9.854e-04  0.000e+00  0.000e+00  0.000e+00
    329  1.81035e-03  0.000e+00  1.810e-03  0.000e+00  0.000e+00  0.000e+00  1.810e-03  0.000e+00  0.000e+00  0.000e+00
    330  1.20392e-02  0.000e+00  1.204e-02  0.000e+00  0.000e+00  0.000e+00  1.204e-02  0.000e+00  0.000e+00  0.000e+00
    331  9.12942e-03  0.000e+00  9.129e-03  0.000e+00  0.000e+00  0.000e+00  9.129e-03  0.000e+00  0.000e+00  0.000e+00
    332  2.00208e-03  0.000e+00  2.002e-03  0.000e+00  0.000e+00  0.000e+00  2.002e-03  0.000e+00  0.000e+00  0.000e+00
    333  3.64955e-03  0.000e+00  3.650e-03  0.000e+00  0.000e+00  0.000e+00  3.650e-03  0.000e+00  0.000e+00  0.000e+00
    334  8.76792e-03  0.000e+00  8.768e-03  0.000e+00  0.000e+00  0.000e+00  8.768e-03  0.000e+00  0.000e+00  0.000e+00
    335  2.54359e-04  0.000e+00  2.544e-04  0.000e+00  0.000e+00  0.000e+00  2.544e-04  0.000e+00  0.000e+00  0.000e+00
    336  8.06965e-06  0.000e+00  8.070e-06  0.000e+00  0.000e+00  0.000e+00  8.070e-06  0.000e+00  0.000e+00  0.000e+00
    337  1.45972e-03  0.000e+00  1.460e-03  0.000e+00  0.000e+00  0.000e+00  1.460e-03  0.000e+00  0.000e+00  0.000e+00
    338  7.96648e-03  0.000e+00  7.966e-03  0.000e+00  0.000e+00  0.000e+00  7.966e-03  0.000e+00  0.000e+00  0.000e+00
    339  2.42105e-05  0.000e+00  2.421e-05  0.000e+00  0.000e+00  0.000e+00  2.421e-05  0.000e+00  0.000e+00  0.000e+00
    340  1.05175e-02  0.000e+00  1.052e-02  0.000e+00  0.000e+00  0.000e+00  1.052e-02  0.000e+00  0.000e+00  0.000e+00
    341  1.21790e-02  0.000e+00  1.218e-02  0.000e+00  0.000e+00  0.000e+00  1.218e-02  0.000e+00  0.000e+00  0.000e+00
    342  1.09187e-02  0.000e+00  1.092e-02  0.000e+00  0.000e+00  0.000e+00  1.092e-02  0.000e+00  0.000e+00  0.000e+00
    343  4.37455e-05  0.000e+00  4.375e-05  0.000e+00  0.000e+00  0.000e+00  4.375e-05  0.000e+00  0.000e+00  0.000e+00
    344  5.31056e-04  0.000e+00  5.311e-04  0.000e+00  0.000e+00  0.000e+00  5.311e-04  0.000e+00  0.000e+00  0.000e+00
    345  2.23179e-03  0.000e+00  2.232e-03  0.000e+00  0.000e+00  0.000e+00  2.232e-03  0.000e+00  0.000e+00  0.000e+00
    346  2.05385e-03  0.000e+00  2.054e-03  0.000e+00  0.000e+00  0.000e+00  2.054e-03  0.000e+00  0.000e+00  0.000e+00
    347  2.83303e-03  0.000e+00  2.833e-03  0.000e+00  0.000e+00  0.000e+00  2.833e-03  0.000e+00  0.000e+00  0.000e+00
    348  4.18947e-03  0.000e+00  4.189e-03  0.000e+00  0.000e+00  0.000e+00  4.189e-03  0.000e+00  0.000e+00  0.000e+00
    349  2.13448e-03  0.000e+00  2.134e-03  0.000e+00  0.000e+00  0.000e+00  2.134e-03  0.000e+00  0.000e+00  0.000e+00
    350  7.05047e-04  0.000e+00  7.050e-04  0.000e+00  0.000e+00  0.000e+00  7.050e-04  0.000e+00  0.000e+00  0.000e+00
    351  2.04506e-04  0.000e+00  2.045e-04  0.000e+00  0.000e+00  0.000e+00  2.045e-04  0.000e+00  0.000e+00  0.000e+00
    352  1.12111e-02  0.000e+00  1.121e-02  0.000e+00  0.000e+00  0.000e+00  1.121e-02  0.000e+00  0.000e+00  0.000e+00
    353  6.92422e-03  0.000e+00  6.924e-03  0.000e+00  0.000e+00  0.000e+00  6.924e-03  0.000e+00  0.000e+00  0.000e+00
    354  7.49231e-04  0.000e+00  7.492e-04  0.000e+00  0.000e+00  0.000e+00  7.492e-04  0.000e+00  0.000e+00  0.000e+00
    355  8.41778e-05  0.000e+00  8.418e-05  0.000e+00  0.000e+00  0.000e+00  8.418e-05  0.000e+00  0.000e+00  0.000e+00
    356  2.27545e-02  0.000e+00  2.275e-02  0.000e+00  0.000e+00  0.000e+00  2.275e-02  0.000e+00  0.000e+00  0.000e+00
    357  6.22544e-03  0.000e+00  6.225e-03  0.000e+00  0.000e+00  0.000e+00  6.225e-03  0.000e+00  0.000e+00  0.000e+00
    358  6.46496e-03  0.000e+00  6.465e-03  0.000e+00  0.000e+00  0.000e+00  6.465e-03  0.000e+00  0.000e+00  0.000e+00
    359  8.10057e-03  0.000e+00  8.101e-03  0.000e+00  0.000e+00  0.000e+00  8.101e-03  0.000e+00  0.000e+00  0.000e+00
    360  6.10959e-03  0.000e+00  6.110e-03  0.000e+00  0.000e+00  0.000e+00  6.110e-03  0.000e+00  0.000e+00  0.000e+00
    361  1.01086e-02  0.000e+00  1.011e-02  0.000e+00  0.000e+00  0.000e+00  1.011e-02  0.000e+00  0.000e+00  0.000e+00
    362  6.61976e-03  0.000e+00  6.620e-03  0.000e+00  0.000e+00  0.000e+00  6.620e-03  0.000e+00  0.000e+00  0.000e+00
    363  2.54283e-04  0.000e+00  2.543e-04  0.000e+00  0.000e+00  0.000e+00  2.543e-04  0.000e+00  0.000e+00  0.000e+00
    364  8.33561e-04  0.000e+00  8.336e-04  0.000e+00  0.000e+00  0.000e+00  8.336e-04  0.000e+00  0.000e+00  0.000e+00
    365  4.14287e-03  0.000e+00  4.143e-03  0.000e+00  0.000e+00  0.000e+00  4.143e-03  0.000e+00  0.000e+00  0.000e+00
    366  9.59471e-03  0.000e+00  9.595e-03  0.000e+00  0.000e+00  0.000e+00  9.595e-03  0.000e+00  0.000e+00  0.000e+00
    367  5.46797e-03  0.000e+00  5.468e-03  0.000e+00  0.000e+00  0.000e+00  5.468e-03  0.000e+00  0.000e+00  0.000e+00
