# energy [kcal/mol] of ethane
#  conf       e_pot  e_nonbond   e_bonded  e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
   1450  5.57066e+01  0.000e+00  5.571e+01  0.000e+00  0.000e+00  0.000e+00  2.759e+01  2.576e+01  2.357e+00  0.000e+00
   1475  4.13125e+01  0.000e+00  4.131e+01  0.000e+00  0.000e+00  0.000e+00  5.431e+00  3.386e+01  2.025e+00  0.000e+00
   1500  7.12669e+01  0.000e+00  7.127e+01  0.000e+00  0.000e+00  0.000e+00  2.138e+01  4.786e+01  2.020e+00  0.000e+00
   1525  8.83286e+01  0.000e+00  8.833e+01  0.000e+00  0.000e+00  0.000e+00  3.323e+01  5.317e+01  1.934e+00  0.000e+00
   1550  8.40396e+01  0.000e+00  8.404e+01  0.000e+00  0.000e+00  0.000e+00  2.022e+01  6.198e+01  1.844e+00  0.000e+00
   1575  7.77915e+01  0.000e+00  7.779e+01  0.000e+00  0.000e+00  0.000e+00  2.971e+01  4.587e+01  2.212e+00  0.000e+00
   1600  6.36597e+01  0.000e+00  6.366e+01  0.000e+00  0.000e+00  0.000e+00  2.279e+01  3.877e+01  2.094e+00  0.000e+00
   1625  5.44045e+01  0.000e+00  5.440e+01  0.000e+00  0.000e+00  0.000e+00  2.938e+01  2.362e+01  1.403e+00  0.000e+00
   1650  4.70710e+01  0.000e+00  4.707e+01  0.000e+00  0.000e+00  0.000e+00  1.610e+01  2.901e+01  1.963e+00  0.000e+00
   1675  3.14745e+01  0.000e+00  3.147e+01  0.000e+00  0.000e+00  0.000e+00  7.186e+00  2.277e+01  1.521e+00  0.000e+00
   1700  2.99900e+01  0.000e+00  2.999e+01  0.000e+00  0.000e+00  0.000e+00  1.514e+01  1.328e+01  1.567e+00  0.000e+00
   1725  5.28591e+01  0.000e+00  5.286e+01  0.000e+00  0.000e+00  0.000e+00  3.483e+01  1.617e+01  1.859e+00  0.000e+00
   1750  4.66806e+01  0.000e+00  4.668e+01  0.000e+00  0.000e+00  0.000e+00  2.675e+01  1.794e+01  1.986e+00  0.000e+00
   1775  5.25788e+01  0.000e+00  5.258e+01  0.000e+00  0.000e+00  0.000e+00  1.651e+01  3.386e+01  2.213e+00  0.000e+00
   1800  5.57110e+01  0.000e+00  5.571e+01  0.000e+00  0.000e+00  0.000e+00  9.794e+00  4.382e+01  2.098e+00  0.000e+00
   1825  3.76581e+01  0.000e+00  3.766e+01  0.000e+00  0.000e+00  0.000e+00  1.576e+01  1.946e+01  2.432e+00  0.000e+00
   1850  4.02948e+01  0.000e+00  4.029e+01  0.000e+00  0.000e+00  0.000e+00  2.602e+01  1.248e+01  1.791e+00  0.000e+00
   1875  3.19244e+01  0.000e+00  3.192e+01  0.000e+00  0.000e+00  0.000e+00  1.542e+01  1.482e+01  1.691e+00  0.000e+00
   1900  3.47318e+01  0.000e+00  3.473e+01  0.000e+00  0.000e+00  0.000e+00  1.340e+01  1.944e+01  1.888e+00  0.000e+00
   1925  2.82848e+01  0.000e+00  2.828e+01  0.000e+00  0.000e+00  0.000e+00  1.283e+01  1.397e+01  1.479e+00  0.000e+00
   1950  3.25692e+01  0.000e+00  3.257e+01  0.000e+00  0.000e+00  0.000e+00  1.743e+01  1.406e+01  1.083e+00  0.000e+00
   1975  5.57796e+01  0.000e+00  5.578e+01  0.000e+00  0.000e+00  0.000e+00  2.858e+01  2.586e+01  1.332e+00  0.000e+00
   2000  7.95011e+01  0.000e+00  7.950e+01  0.000e+00  0.000e+00  0.000e+00  1.051e+01  6.700e+01  1.994e+00  0.000e+00
   2025  4.64791e+01  0.000e+00  4.648e+01  0.000e+00  0.000e+00  0.000e+00  1.234e+01  3.227e+01  1.871e+00  0.000e+00
   2050  4.99272e+01  0.000e+00  4.993e+01  0.000e+00  0.000e+00  0.000e+00  1.589e+01  3.237e+01  1.670e+00  0.000e+00
   2075  5.85277e+01  0.000e+00  5.853e+01  0.000e+00  0.000e+00  0.000e+00  1.487e+01  4.227e+01  1.388e+00  0.000e+00
   2100  4.18915e+01  0.000e+00  4.189e+01  0.000e+00  0.000e+00  0.000e+00  9.355e+00  3.135e+01  1.189e+00  0.000e+00
   2125  6.68260e+01  0.000e+00  6.683e+01  0.000e+00  0.000e+00  0.000e+00  1.662e+01  4.903e+01  1.179e+00  0.000e+00
   2150  6.57291e+01  0.000e+00  6.573e+01  0.000e+00  0.000e+00  0.000e+00  3.078e+01  3.401e+01  9.373e-01  0.000e+00
   2175  4.48589e+01  0.000e+00  4.486e+01  0.000e+00  0.000e+00  0.000e+00  2.463e+01  1.875e+01  1.475e+00  0.000e+00
   2200  6.07177e+01  0.000e+00  6.072e+01  0.000e+00  0.000e+00  0.000e+00  2.406e+01  3.558e+01  1.083e+00  0.000e+00
   2225  3.55805e+01  0.000e+00  3.558e+01  0.000e+00  0.000e+00  0.000e+00  1.509e+01  1.934e+01  1.152e+00  0.000e+00
   2250  3.74676e+01  0.000e+00  3.747e+01  0.000e+00  0.000e+00  0.000e+00  2.106e+01  1.472e+01  1.690e+00  0.000e+00
   2275  4.72529e+01  0.000e+00  4.725e+01  0.000e+00  0.000e+00  0.000e+00  2.198e+01  2.343e+01  1.841e+00  0.000e+00
   2300  3.52023e+01  0.000e+00  3.520e+01  0.000e+00  0.000e+00  0.000e+00  2.348e+01  1.003e+01  1.694e+00  0.000e+00
